sample_id	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	reference_coverage_percent	evalue	bitscore	closest_genus	blast_confidence	in_blast_table	tip_label_closest_taxon
TALL-26-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.363	823	92.0582	NA	0	953	Mesorhizobium	moderate_identity85_qcov70	yes	TALL-26-3-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 87.4% id | 92.1% qcov
JERC-169-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.912	819	91.6107	NA	0	965	Mesorhizobium	moderate_identity85_qcov70	yes	JERC-169-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 87.9% id | 91.6% qcov
DSNY-61-4-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.645	819	91.6107	NA	0	998	Mesorhizobium	moderate_identity85_qcov70	yes	DSNY-61-4-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 88.6% id | 91.6% qcov
TALL-13-3-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.956	822	91.9463	NA	0	972	Mesorhizobium	moderate_identity85_qcov70	yes	TALL-13-3-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 88.0% id | 91.9% qcov
OSBS-28-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	88.686	822	91.9463	NA	0	1003	Microvirga	moderate_identity85_qcov70	yes	OSBS-28-1-No|nifH|consensus50|strict_single_dominant | closest: Microvirga_sp._KLBC_81 | 88.7% id | 91.9% qcov
CLBJ-7-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	91.209	819	91.6107	NA	0	1114	Mesorhizobium	high_identity90_qcov80	yes	CLBJ-7-1-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 91.2% id | 91.6% qcov
OSBS-20-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.598	819	91.6107	NA	0	1086	Mesorhizobium	high_identity90_qcov80	yes	OSBS-20-1-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 90.6% id | 91.6% qcov
JERC-88-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.459	828	92.6174	NA	0	1092	Mesorhizobium	high_identity90_qcov80	yes	JERC-88-1-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 90.5% id | 92.6% qcov
OAES-37-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	89.307	823	92.0582	NA	0	1046	Mesorhizobium	moderate_identity85_qcov70	yes	OAES-37-2-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._WSM4083 | 89.3% id | 92.1% qcov
TOOL-5-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	89.066	814	91.0515	NA	0	1011	Mesorhizobium	moderate_identity85_qcov70	yes	TOOL-5-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._WSM4083 | 89.1% id | 91.1% qcov
ORNL-12-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.523	819	91.6107	NA	0	992	Mesorhizobium	moderate_identity85_qcov70	yes	ORNL-12-1-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 88.5% id | 91.6% qcov
DEJU-8-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	85.135	814	91.0515	NA	0	874	Microvirga	moderate_identity85_qcov70	yes	DEJU-8-1-Rh|nifH|consensus50|strict_single_dominant | closest: Microvirga_sp._KLBC_81 | 85.1% id | 91.1% qcov
JERC-160-Ro|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	90.947	718	99.0345	NA	0	965	Neorhizobium	high_identity90_qcov80	yes	JERC-160-Ro|nifH|consensus50|strict_single_dominant | closest: Neorhizobium_alkalisoli | 90.9% id | 99.0% qcov
OSBS-68-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	87.124	831	93.8983	NA	0	970	Bradyrhizobium	moderate_identity85_qcov70	yes	OSBS-68-1-Rh|nifH|consensus50|strict_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 87.1% id | 93.9% qcov
OSBS-69-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	89.346	826	92.3937	NA	0	1037	Mesorhizobium	moderate_identity85_qcov70	yes	OSBS-69-1-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._WSM4083 | 89.3% id | 92.4% qcov
JERC-145-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	88.929	822	91.9463	NA	0	1014	Microvirga	moderate_identity85_qcov70	yes	JERC-145-1-Rh|nifH|consensus50|strict_single_dominant | closest: Microvirga_sp._KLBC_81 | 88.9% id | 91.9% qcov
TALL-39-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	85.401	822	91.9463	NA	0	896	Microvirga	moderate_identity85_qcov70	yes	TALL-39-2-Rh|nifH|consensus50|strict_single_dominant | closest: Microvirga_sp._KLBC_81 | 85.4% id | 91.9% qcov
JERC-160-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	86.829	820	91.7226	NA	0	942	Mesorhizobium	moderate_identity85_qcov70	yes	JERC-160-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._WSM4083 | 86.8% id | 91.7% qcov
TALL-9-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	89.238	827	92.5056	NA	0	1033	Microvirga	moderate_identity85_qcov70	yes	TALL-9-2-Ro|nifH|consensus50|strict_single_dominant | closest: Microvirga_lotononidis | 89.2% id | 92.5% qcov
JERC-98-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.034	819	91.6107	NA	0	1005	Mesorhizobium	moderate_identity85_qcov70	yes	JERC-98-1-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 88.0% id | 91.6% qcov
OSBS-7-4-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.674	819	91.6107	NA	0	1181	Mesorhizobium	high_identity90_qcov80	yes	OSBS-7-4-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 92.7% id | 91.6% qcov
UKFS-52-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	90.11	819	91.6107	NA	0	1064	Microvirga	high_identity90_qcov80	yes	UKFS-52-1-Rh|nifH|consensus50|strict_single_dominant | closest: Microvirga_lotononidis | 90.1% id | 91.6% qcov
DSNY-10-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	89.962	797	89.1499	NA	0	1026	Microvirga	moderate_identity85_qcov70	yes	DSNY-10-3-Rh|nifH|consensus50|strict_single_dominant | closest: Microvirga_sp._KLBC_81 | 90.0% id | 89.1% qcov
WOOD-2-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	87.713	822	91.9463	NA	0	959	Microvirga	moderate_identity85_qcov70	yes	WOOD-2-2-Rh|nifH|consensus50|strict_single_dominant | closest: Microvirga_lotononidis | 87.7% id | 91.9% qcov
DSNY-CLFR-60-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.623	816	91.2752	NA	0	983	Mesorhizobium	moderate_identity85_qcov70	yes	DSNY-CLFR-60-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 87.6% id | 91.3% qcov
OSBS-DETR-64-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.809	816	91.2752	NA	0	1092	Mesorhizobium	high_identity90_qcov80	yes	OSBS-DETR-64-3-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 90.8% id | 91.3% qcov
OSBS-18-5-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	91.698	795	88.9262	NA	0	1103	Mesorhizobium	high_identity90_qcov80	yes	OSBS-18-5-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 91.7% id | 88.9% qcov
CLBJ-19-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	87.811	804	89.9329	NA	0	937	Microvirga	moderate_identity85_qcov70	yes	CLBJ-19-1-Rh|nifH|consensus50|strict_single_dominant | closest: Microvirga_sp._RSM25 | 87.8% id | 89.9% qcov
LAJA-16-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	85.593	826	92.3937	NA	0	907	Microvirga	moderate_identity85_qcov70	yes	LAJA-16-2-Rh|nifH|consensus50|strict_single_dominant | closest: Microvirga_sp._KLBC_81 | 85.6% id | 92.4% qcov
LAJA-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_ubonensis|TPQ46028.1	Burkholderia_ubonensis	86.714	843	95.5782	NA	0	935	Burkholderia	moderate_identity85_qcov70	yes	LAJA-1-1-No|nifH|consensus50|strict_single_dominant | closest: Burkholderia_ubonensis | 86.7% id | 95.6% qcov
LAJA-2-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_vietnamiensis|AOJ17135.1	Burkholderia_vietnamiensis	84.479	844	95.6916	NA	0	874	Burkholderia	low_or_uncertain	yes	LAJA-2-1-Ro|nifH|consensus50|strict_single_dominant | closest: Burkholderia_vietnamiensis | 84.5% id | 95.7% qcov
TOOL-14-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	88.778	802	89.7092	NA	0	981	Mesorhizobium	moderate_identity85_qcov70	yes	TOOL-14-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._WSM4083 | 88.8% id | 89.7% qcov
JERC-CRJU-86-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.074	806	90.1566	NA	0	1061	Mesorhizobium	high_identity90_qcov80	yes	JERC-CRJU-86-1-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 90.1% id | 90.2% qcov
OSBS-36-4-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.762	801	89.5973	NA	0	1070	Mesorhizobium	high_identity90_qcov80	yes	OSBS-36-4-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 90.8% id | 89.6% qcov
CLBJ-23-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	89.488	723	99.7241	NA	0	913	Neorhizobium	moderate_identity85_qcov70	yes	CLBJ-23-1-No|nifH|consensus50|strict_single_dominant | closest: Neorhizobium_alkalisoli | 89.5% id | 99.7% qcov
DEJU-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.848	816	91.2752	NA	0	1003	Mesorhizobium	moderate_identity85_qcov70	yes	DEJU-1-1-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 88.8% id | 91.3% qcov
DEJU-3-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.732	701	78.4116	NA	0	819	Mesorhizobium	moderate_identity85_qcov70	yes	DEJU-3-1-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 87.7% id | 78.4% qcov
DEJU-37-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.845	798	89.2617	NA	0	937	Mesorhizobium	moderate_identity85_qcov70	yes	DEJU-37-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 87.8% id | 89.3% qcov
SJER-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	85.796	697	77.9642	NA	0	739	Sinorhizobium	moderate_identity85_qcov70	yes	SJER-1-1-No|nifH|consensus50|strict_single_dominant | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 85.8% id | 78.0% qcov
DEJU-40-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	84.063	822	91.9463	NA	0	822	Mesorhizobium	low_or_uncertain	yes	DEJU-40-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._WSM4083 | 84.1% id | 91.9% qcov
DEJU-43-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.122	623	69.6868	NA	0	741	Mesorhizobium	low_or_uncertain	yes	DEJU-43-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 88.1% id | 69.7% qcov
DEJU-39-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	85.417	816	91.2752	NA	0	857	Mesorhizobium	moderate_identity85_qcov70	yes	DEJU-39-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._WSM4083 | 85.4% id | 91.3% qcov
DEJU-46-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.235	816	91.2752	NA	0	976	Mesorhizobium	moderate_identity85_qcov70	yes	DEJU-46-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 88.2% id | 91.3% qcov
DEJU-42-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.603	816	91.2752	NA	0	992	Mesorhizobium	moderate_identity85_qcov70	yes	DEJU-42-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 88.6% id | 91.3% qcov
DEJU-62-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	89.744	819	91.6107	NA	0	1048	Mesorhizobium	moderate_identity85_qcov70	yes	DEJU-62-1-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 89.7% id | 91.6% qcov
OAES-35-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	88.889	801	89.5973	NA	0	1005	Mesorhizobium	moderate_identity85_qcov70	yes	OAES-35-3-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._WSM4083 | 88.9% id | 89.6% qcov
TOOL-32-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	90.189	795	88.9262	NA	0	1037	Mesorhizobium	high_identity90_qcov80	yes	TOOL-32-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._WSM4083 | 90.2% id | 88.9% qcov
TOOL-9-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.333	821	91.8345	NA	0	974	Mesorhizobium	moderate_identity85_qcov70	yes	TOOL-9-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 87.3% id | 91.8% qcov
OSBS-4-3-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	89.951	816	91.2752	NA	0	1068	Mesorhizobium	moderate_identity85_qcov70	yes	OSBS-4-3-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 90.0% id | 91.3% qcov
TOOL-3-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	89.878	820	91.7226	NA	0	1053	Microvirga	moderate_identity85_qcov70	yes	TOOL-3-No|nifH|consensus50|strict_single_dominant | closest: Microvirga_sp._RSM25 | 89.9% id | 91.7% qcov
CLBJ-17-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	89.413	784	87.6957	NA	0	987	Microvirga	moderate_identity85_qcov70	yes	CLBJ-17-1-Rh|nifH|consensus50|strict_single_dominant | closest: Microvirga_sp._RSM25 | 89.4% id | 87.7% qcov
JERC-99-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	92.43	819	91.6107	NA	0	1170	Microvirga	high_identity90_qcov80	yes	JERC-99-1-Ro|nifH|consensus50|strict_single_dominant | closest: Microvirga_sp._KLBC_81 | 92.4% id | 91.6% qcov
JERC-10-3-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	91.266	790	88.3669	NA	0	1077	Mesorhizobium	high_identity90_qcov80	yes	JERC-10-3-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 91.3% id | 88.4% qcov
JERC-11-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.476	819	91.6107	NA	0	1081	Mesorhizobium	high_identity90_qcov80	yes	JERC-11-1-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 90.5% id | 91.6% qcov
JERC-8-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.279	803	89.821	NA	0	1136	Mesorhizobium	high_identity90_qcov80	yes	JERC-8-2-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 92.3% id | 89.8% qcov
JERC-89-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	88.317	796	89.038	NA	0	953	Mesorhizobium	moderate_identity85_qcov70	yes	JERC-89-1-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._WSM4083 | 88.3% id | 89.0% qcov
MLBS-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	87.82	821	91.8345	NA	0	959	Microvirga	moderate_identity85_qcov70	yes	MLBS-1-1-No|nifH|consensus50|strict_single_dominant | closest: Microvirga_sp._KLBC_81 | 87.8% id | 91.8% qcov
TALL-90-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_galegae|AIY31028.1	Neorhizobium_galegae	90.716	754	99.2105	NA	0	1003	Neorhizobium	high_identity90_qcov80	yes	TALL-90-1-No|nifH|consensus50|strict_single_dominant | closest: Neorhizobium_galegae | 90.7% id | 99.2% qcov
TOOL-5-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	88.862	826	92.3937	NA	0	1016	Mesorhizobium	moderate_identity85_qcov70	yes	TOOL-5-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._WSM4083 | 88.9% id | 92.4% qcov
CLBJ-26-1-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_prairiense|WEJ08560.1	Sinorhizobium_prairiense	91.941	819	91.6107	NA	0	1147	Sinorhizobium	high_identity90_qcov80	yes	CLBJ-26-1-No|nifH|consensus50|strict_single_dominant | closest: Sinorhizobium_prairiense | 91.9% id | 91.6% qcov
CLBJ-27-1-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_prairiense|WEJ08560.1	Sinorhizobium_prairiense	91.697	819	91.6107	NA	0	1136	Sinorhizobium	high_identity90_qcov80	yes	CLBJ-27-1-No|nifH|consensus50|strict_single_dominant | closest: Sinorhizobium_prairiense | 91.7% id | 91.6% qcov
GUAN-5-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_prairiense|WEJ08560.1	Sinorhizobium_prairiense	92.308	819	91.6107	NA	0	1164	Sinorhizobium	high_identity90_qcov80	yes	GUAN-5-No|nifH|consensus50|strict_single_dominant | closest: Sinorhizobium_prairiense | 92.3% id | 91.6% qcov
OAES-6-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_prairiense|WEJ08560.1	Sinorhizobium_prairiense	98.12	798	89.2617	NA	0	1391	Sinorhizobium	high_identity90_qcov80	yes	OAES-6-1-Ro|nifH|consensus50|strict_single_dominant | closest: Sinorhizobium_prairiense | 98.1% id | 89.3% qcov
CLBJ-4-1-No|nifH|consensus50|strict_single_dominant	nifH|Ensifer_sp|QHB50514.1	Ensifer_sp	95.955	717	100	NA	0	1164	Ensifer	high_identity90_qcov80	yes	CLBJ-4-1-No|nifH|consensus50|strict_single_dominant | closest: Ensifer_sp | 96.0% id | 100.0% qcov
CLBJ-4-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Ensifer_sp|QHB50514.1	Ensifer_sp	95.955	717	100	NA	0	1164	Ensifer	high_identity90_qcov80	yes	CLBJ-4-1-Ro|nifH|consensus50|strict_single_dominant | closest: Ensifer_sp | 96.0% id | 100.0% qcov
OAES-5-Rh|nifH|consensus50|strict_single_dominant	nifH|Ensifer_sp|QHB50514.1	Ensifer_sp	96.234	717	100	NA	0	1175	Ensifer	high_identity90_qcov80	yes	OAES-5-Rh|nifH|consensus50|strict_single_dominant | closest: Ensifer_sp | 96.2% id | 100.0% qcov
LAJA-6-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	92.336	822	91.9463	NA	0	1170	Microvirga	high_identity90_qcov80	yes	LAJA-6-1-Rh|nifH|consensus50|strict_single_dominant | closest: Microvirga_sp._RSM25 | 92.3% id | 91.9% qcov
LAJA-22-2-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	92.918	819	91.6107	NA	0	1192	Rhizobium	high_identity90_qcov80	yes	LAJA-22-2-No|nifH|consensus50|strict_single_dominant | closest: Rhizobium_azibense | 92.9% id | 91.6% qcov
KONZ-12-1-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	97.087	824	92.17	NA	0	1387	Rhizobium	high_identity90_qcov80	yes	KONZ-12-1-No|nifH|consensus50|strict_single_dominant | closest: Rhizobium_azibense | 97.1% id | 92.2% qcov
KONZ-6-1-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	97.924	819	91.6107	NA	0	1419	Rhizobium	high_identity90_qcov80	yes	KONZ-6-1-No|nifH|consensus50|strict_single_dominant | closest: Rhizobium_azibense | 97.9% id | 91.6% qcov
WOOD-5-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	98.173	821	91.8345	NA	0	1434	Rhizobium	high_identity90_qcov80	yes	WOOD-5-1-Ro|nifH|consensus50|strict_single_dominant | closest: Rhizobium_azibense | 98.2% id | 91.8% qcov
JERC-2-1-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_leguminosarum|XKQ44608.1	Rhizobium_leguminosarum	92.092	822	91.9463	NA	0	1153	Rhizobium	high_identity90_qcov80	yes	JERC-2-1-No|nifH|consensus50|strict_single_dominant | closest: Rhizobium_leguminosarum | 92.1% id | 91.9% qcov
JERC-4-1-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_ruizarguesonis|XIE09844.1	Rhizobium_ruizarguesonis	93.275	803	89.821	NA	0	1179	Rhizobium	high_identity90_qcov80	yes	JERC-4-1-No|nifH|consensus50|strict_single_dominant | closest: Rhizobium_ruizarguesonis | 93.3% id | 89.8% qcov
JERC-6-3-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_ruizarguesonis|XIE09844.1	Rhizobium_ruizarguesonis	91.217	797	89.1499	NA	0	1079	Rhizobium	high_identity90_qcov80	yes	JERC-6-3-No|nifH|consensus50|strict_single_dominant | closest: Rhizobium_ruizarguesonis | 91.2% id | 89.1% qcov
NIWO-1-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_leguminosarum|BEJ25671.1	Rhizobium_leguminosarum	90.061	825	92.9054	NA	0	1068	Rhizobium	high_identity90_qcov80	yes	NIWO-1-No|nifH|consensus50|strict_single_dominant | closest: Rhizobium_leguminosarum | 90.1% id | 92.9% qcov
SJER-2-3-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_leguminosarum|BEJ25671.1	Rhizobium_leguminosarum	87.897	818	92.1171	NA	0	959	Rhizobium	moderate_identity85_qcov70	yes	SJER-2-3-No|nifH|consensus50|strict_single_dominant | closest: Rhizobium_leguminosarum | 87.9% id | 92.1% qcov
