sample_id	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	reference_coverage_percent	evalue	bitscore
RMNP-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	91.343	797	89.1499	NA	0.0	1086
RMNP-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.939	792	88.5906	NA	0.0	1197
RMNP-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.481	813	90.9396	NA	0.0	1208
RMNP-4-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	87.591	822	91.9463	NA	0.0	953
SCBI-4-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._LjNodule214|CAN7751128.1	Mesorhizobium_sp._LjNodule214	85.766	829	92.7293	NA	0.0	874
SCBI-5-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_galegae|AIY31028.1	Neorhizobium_galegae	98.675	755	99.3421	NA	0.0	1338
SERC-3-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	89.487	799	89.3736	NA	0.0	1009
SJER-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	85.796	697	77.9642	NA	0.0	739
SJER-2-3-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_leguminosarum|BEJ25671.1	Rhizobium_leguminosarum	87.897	818	92.1171	NA	0.0	959
SRER-10-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.284	819	91.6107	NA	0.0	1208
SRER-10-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.057	821	91.8345	NA	0.0	1201
SRER-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.040	819	91.6107	NA	0.0	1197
SRER-13-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.187	822	91.9463	NA	0.0	1208
SRER-13-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.137	816	91.2752	NA	0.0	1197
SRER-13-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.137	816	91.2752	NA	0.0	1197
SRER-14-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.944	822	91.9463	NA	0.0	1197
SRER-15-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.137	816	91.2752	NA	0.0	1197
SRER-15-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.040	819	91.6107	NA	0.0	1197
SRER-16-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.070	819	91.6107	NA	0.0	1380
SRER-17-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.796	819	91.6107	NA	0.0	1186
SRER-18-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.796	819	91.6107	NA	0.0	1186
SRER-18-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.892	816	91.2752	NA	0.0	1186
SRER-2-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.333	795	88.9262	NA	0.0	1175
SRER-3-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.918	819	91.6107	NA	0.0	1192
SRER-3-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.918	819	91.6107	NA	0.0	1192
SRER-4-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.736	795	88.9262	NA	0.0	1369
SRER-6-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.040	819	91.6107	NA	0.0	1197
SRER-6-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	94.750	800	89.4855	NA	0.0	1242
SRER-6-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.701	822	91.9463	NA	0.0	1186
SRER-7-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.674	819	91.6107	NA	0.0	1179
SRER-7-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.674	819	91.6107	NA	0.0	1181
SRER-7-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.944	822	91.9463	NA	0.0	1197
SRER-8-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.333	795	88.9262	NA	0.0	1175
SRER-8-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.680	806	90.1566	NA	0.0	1158
SRER-9-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.137	816	91.2752	NA	0.0	1197
TALL-12-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.408	824	92.17	NA	0.0	902
TALL-13-3-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_galegae|AIY31028.1	Neorhizobium_galegae	99.073	755	99.3421	NA	0.0	1354
TALL-13-3-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.956	822	91.9463	NA	0.0	972
TALL-15-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.644	823	92.0582	NA	0.0	1092
TALL-18-1-No|nifH|consensus50|strict_single_dominant	nifH|Ensifer_canadensis|UBI79453.1	Ensifer_canadensis	88.162	718	80.3132	NA	0.0	850
TALL-20-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_caraganae|CAN7239890.1	Mesorhizobium_caraganae	83.092	828	92.6174	NA	0.0	771
TALL-22-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	88.984	699	78.1879	NA	0.0	863
TALL-24-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.110	819	91.6107	NA	0.0	1064
TALL-25-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.529	824	92.17	NA	0.0	904
TALL-26-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.363	823	92.0582	NA	0.0	953
TALL-39-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	85.401	822	91.9463	NA	0.0	896
TALL-44-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.942	821	91.8345	NA	0.0	965
TALL-49-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	89.001	691	77.2931	NA	0.0	856
TALL-50-1-No|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_vietnamiensis|KVE92620.1	Burkholderia_vietnamiensis	81.437	835	94.6712	NA	0.0	726
TALL-52-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.621	821	91.8345	NA	0.0	1086
TALL-64-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_galegae|AIY31028.1	Neorhizobium_galegae	96.026	755	99.3421	NA	0.0	1227
TALL-66-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.457	827	92.5056	NA	0.0	911
TALL-73-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	88.000	825	92.2819	NA	0.0	970
TALL-75-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.653	818	91.4989	NA	0.0	948
TALL-76-3-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.803	803	89.821	NA	0.0	872
TALL-78-2-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	88.228	824	92.17	NA	0.0	981
TALL-90-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_galegae|AIY31028.1	Neorhizobium_galegae	90.716	754	99.2105	NA	0.0	1003
TALL-9-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	89.238	827	92.5056	NA	0.0	1033
TEAK-2-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_binae|XXB05130.1	Rhizobium_binae	91.447	795	88.9262	NA	0.0	1092
TOOL-10-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.935	821	91.8345	NA	0.0	1192
TOOL-11-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.961	824	92.17	NA	0.0	1197
TOOL-12-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.015	816	91.2752	NA	0.0	1192
TOOL-12-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.909	825	92.2819	NA	0.0	1107
TOOL-13-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.271	827	92.5056	NA	0.0	1024
TOOL-14-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.743	813	90.9396	NA	0.0	1175
TOOL-14-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	88.778	802	89.7092	NA	0.0	981
TOOL-15-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.146	817	91.387	NA	0.0	1197
TOOL-16-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.182	792	88.5906	NA	0.0	1164
TOOL-17-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.683	820	91.7226	NA	0.0	1181
TOOL-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	88.848	816	91.2752	NA	0.0	1003
TOOL-23-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.187	822	91.9463	NA	0.0	1208
TOOL-23-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.734	798	89.2617	NA	0.0	1197
TOOL-24-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.529	819	91.6107	NA	0.0	1219
TOOL-24-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.935	821	91.8345	NA	0.0	1192
TOOL-25-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.840	824	92.17	NA	0.0	1192
TOOL-26-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.633	801	89.5973	NA	0.0	1197
TOOL-27-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.204	824	92.17	NA	0.0	1208
TOOL-30-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.382	816	91.2752	NA	0.0	1208
TOOL-32-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	90.189	795	88.9262	NA	0.0	1037
TOOL-3-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	89.878	820	91.7226	NA	0.0	1053
TOOL-5-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	87.148	817	91.387	NA	0.0	937
TOOL-5-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	89.066	814	91.0515	NA	0.0	1011
TOOL-5-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	88.862	826	92.3937	NA	0.0	1016
TOOL-8-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.935	821	91.8345	NA	0.0	1192
TOOL-8-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	87.956	822	91.9463	NA	0.0	970
TOOL-9-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.961	824	92.17	NA	0.0	1197
TOOL-9-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.333	821	91.8345	NA	0.0	974
UKFS-4-1-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	86.659	817	91.387	NA	0.0	904
UKFS-52-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	90.110	819	91.6107	NA	0.0	1064
WOOD-10-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	87.589	701	78.4116	NA	0.0	813
WOOD-11-1-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.732	820	91.7226	NA	0.0	1319
WOOD-1-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	88.448	831	93.8983	NA	0.0	1000
WOOD-12-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.233	823	92.0582	NA	0.0	1347
WOOD-2-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	87.713	822	91.9463	NA	0.0	959
WOOD-3-2-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	97.601	792	88.5906	NA	0.0	1358
WOOD-3-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	85.976	820	91.7226	NA	0.0	876
WOOD-5-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	98.173	821	91.8345	NA	0.0	1434
WOOD-6-1-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	98.622	798	89.2617	NA	0.0	1413
WOOD-6-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	86.325	819	91.6107	NA	0.0	893
WOOD-7-1-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.841	823	92.0582	NA	0.0	1375
