sample_id	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	reference_coverage_percent	evalue	bitscore
LAJA-15-1-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-02|XYL93550.1	Bradyrhizobium_sp._SPXBL-02	86.852	829	83.1494	93.6723	0.0	1021
LAJA-15-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Burkholderia_vietnamiensis|KVF17531.1	Burkholderia_vietnamiensis	78.588	864	86.6600	97.9592	0.0	869
LAJA-16-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	83.735	830	83.2497	93.7853	0.0	981
LAJA-16-2-Rh|nifH|consensus50|pass_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	85.158	822	82.4473	91.9463	0.0	974
LAJA-16-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	79.469	828	83.0491	93.5593	0.0	868
LAJA-17-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	84.541	828	83.0491	93.5593	0.0	958
LAJA-17-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Burkholderia_vietnamiensis|KVE92620.1	Burkholderia_vietnamiensis	81.775	845	84.7543	95.8050	0.0	979
LAJA-17-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Burkholderia_vietnamiensis|KVE92620.1	Burkholderia_vietnamiensis	81.125	853	85.5567	96.7120	0.0	1003
LAJA-18-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	84.578	830	83.2497	93.7853	0.0	991
LAJA-19-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Burkholderia_vietnamiensis|KVE77649.1	Burkholderia_vietnamiensis	79.310	870	87.2618	98.6395	0.0	949
LAJA-20-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._BLXBL-01|XYL70219.1	Bradyrhizobium_sp._BLXBL-01	81.228	847	84.9549	95.7062	0.0	911
LAJA-20-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	78.121	841	84.3531	95.0282	0.0	864
LAJA-20-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	81.068	824	82.6479	92.1700	0.0	1012
LAJA-21-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._SPXBL-02|XYL93550.1	Bradyrhizobium_sp._SPXBL-02	82.857	840	84.2528	94.9153	0.0	962
LAJA-21-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	85.973	827	82.9488	92.5056	0.0	1015
LAJA-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Burkholderia_vietnamiensis|KVE32026.1	Burkholderia_vietnamiensis	82.367	845	84.7543	95.8050	0.0	917
LAJA-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	83.192	827	82.9488	93.4463	0.0	948
LAJA-2-1-Ro|nifH|consensus50|pass_single_dominant	nifH|Burkholderia_vietnamiensis|KVE32026.1	Burkholderia_vietnamiensis	83.729	842	84.4534	95.4649	0.0	939
LAJA-22-2-No|nifH|consensus50|pass_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	92.140	827	82.9488	92.5056	0.0	1212
LAJA-22-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	84.096	830	83.2497	92.8412	0.0	1029
LAJA-2-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Burkholderia_vietnamiensis|AOJ17135.1	Burkholderia_vietnamiensis	81.207	878	88.0642	99.5465	0.0	918
LAJA-2-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Burkholderia_vietnamiensis|KVE08790.1	Burkholderia_vietnamiensis	82.959	845	84.7543	95.8050	0.0	1025
LAJA-2-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Burkholderia_vietnamiensis|KVF26500.1	Burkholderia_vietnamiensis	83.636	880	88.2648	99.7732	0.0	999
LAJA-23-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._SPXBL-04|XYL77982.1	Bradyrhizobium_sp._SPXBL-04	83.413	832	83.4504	94.0113	0.0	957
LAJA-23-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	83.836	829	83.1494	93.6723	0.0	954
LAJA-23-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	83.272	819	82.1464	91.6107	0.0	981
LAJA-2-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Burkholderia_vietnamiensis|KVE32026.1	Burkholderia_vietnamiensis	82.821	879	88.1645	99.6599	0.0	970
LAJA-2-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Burkholderia_vietnamiensis|KVF65460.1	Burkholderia_vietnamiensis	86.982	845	84.7543	95.8050	0.0	1095
LAJA-25-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	83.192	827	82.9488	92.5056	0.0	972
LAJA-25-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	82.360	822	82.4473	91.9463	0.0	914
LAJA-26-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._Pa8|YAD91743.1	Bradyrhizobium_sp._Pa8	85.145	828	83.0491	92.9293	0.0	976
LAJA-26-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	84.185	822	82.4473	91.9463	0.0	1011
LAJA-3-1-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._Pa8|YAD91743.1	Bradyrhizobium_sp._Pa8	86.715	828	83.0491	92.9293	0.0	998
LAJA-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	82.014	834	83.6510	93.2886	0.0	973
LAJA-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	83.453	834	83.6510	93.2886	0.0	1038
LAJA-3-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_fredii_(Rhizobium_fredii)|XRN48363.1	Sinorhizobium_fredii_(Rhizobium_fredii)	83.676	827	82.9488	92.8171	0.0	948
LAJA-3-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._Pa8|YAD91743.1	Bradyrhizobium_sp._Pa8	86.094	827	82.9488	92.8171	0.0	1006
LAJA-3-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	83.094	834	83.6510	93.2886	0.0	1013
LAJA-3-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._Pa8|YAD91743.1	Bradyrhizobium_sp._Pa8	85.127	827	82.9488	92.8171	0.0	972
LAJA-3-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._Pa8|YAD91743.1	Bradyrhizobium_sp._Pa8	84.764	827	82.9488	92.8171	0.0	987
LAJA-4-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.253	822	82.4473	91.9463	0.0	1061
LAJA-4-1-Rh|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	86.610	829	83.1494	93.6723	0.0	1032
LAJA-5-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	88.686	822	82.4473	91.9463	0.0	1116
LAJA-5-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	82.847	822	82.4473	91.9463	0.0	990
LAJA-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	81.499	827	82.9488	92.5056	0.0	927
LAJA-6-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	90.168	834	83.6510	93.2886	0.0	1184
LAJA-6-1-Rh|nifH|consensus50|pass_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	91.487	834	83.6510	93.2886	0.0	1196
LAJA-6-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_prairiense|WEJ08560.1	Sinorhizobium_prairiense	90.354	819	82.1464	91.6107	0.0	1176
LAJA-7-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Burkholderia_vietnamiensis|KVF65460.1	Burkholderia_vietnamiensis	83.952	835	83.7513	94.6712	0.0	987
LAJA-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Burkholderia_vietnamiensis|KVE58540.1	Burkholderia_vietnamiensis	82.415	853	85.5567	96.7120	0.0	1011
LAJA-7-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	84.672	822	82.4473	91.9463	0.0	1023
LAJA-9-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._SPXBL-04|XYL77982.1	Bradyrhizobium_sp._SPXBL-04	84.039	827	82.9488	93.4463	0.0	993
LAJA-9-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	82.971	828	83.0491	93.5593	0.0	946
LENO-10-2-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	85.973	827	82.9488	93.4463	0.0	975
LENO-10-2-Ro|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.040	819	82.1464	91.6107	0.0	1221
LENO-1-1-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	83.211	816	81.8455	91.2752	0.0	888
LENO-1-1-Rh|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	86.369	829	83.1494	93.6723	0.0	1018
LENO-12-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.402	816	81.8455	91.2752	0.0	1207
LENO-13-2-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.592	819	82.1464	91.6107	0.0	966
LENO-13-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.820	827	82.9488	92.5056	0.0	1058
LENO-13-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	84.982	819	82.1464	91.6107	0.0	1062
LENO-14-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	85.216	832	83.4504	94.0113	0.0	979
LENO-14-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	83.715	829	83.1494	93.6723	0.0	990
LENO-15-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	82.238	822	82.4473	91.9463	0.0	946
LENO-15-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	84.063	822	82.4473	91.9463	0.0	1035
LENO-16-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	83.212	822	82.4473	91.9463	0.0	955
LENO-16-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	85.766	822	82.4473	91.9463	0.0	1026
LENO-2-1-Ro|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	87.639	809	81.1434	91.4124	0.0	1018
LENO-3-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	87.696	829	83.1494	93.6723	0.0	1052
LENO-3-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.179	819	82.1464	91.6107	0.0	1140
LENO-3-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	85.163	829	83.1494	93.6723	0.0	1010
LENO-4-3-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	83.946	816	81.8455	91.2752	0.0	910
LENO-5-2-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.261	827	82.9488	92.5056	0.0	1218
LENO-5-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	83.875	831	83.3501	92.9530	0.0	1031
LENO-5-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.401	822	82.4473	91.9463	0.0	1056
LENO-6-1-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-04|XYL77982.1	Bradyrhizobium_sp._SPXBL-04	88.513	827	82.9488	93.4463	0.0	1064
LENO-6-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	83.715	829	83.1494	93.6723	0.0	992
LENO-6-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.836	819	82.1464	91.6107	0.0	1038
LENO-7-2-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.701	822	82.4473	91.9463	0.0	1213
LENO-7-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	84.160	827	82.9488	92.5056	0.0	995
LENO-7-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.156	819	82.1464	91.6107	0.0	1131
LENO-8-3-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	86.007	829	83.1494	93.6723	0.0	1006
LENO-9-2-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.624	827	82.9488	92.5056	0.0	1217
LENO-9-2-Rh|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.512	828	83.0491	92.6174	0.0	1214
LENO-9-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	86.683	826	82.8485	93.3333	0.0	1023
MLBS-1-1-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	87.010	816	81.8455	91.2752	0.0	1012
MLBS-1-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	85.589	798	80.0401	89.2617	0.0	1042
MLBS-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.062	827	82.9488	92.5056	0.0	1084
MLBS-2-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	86.081	819	82.1464	91.6107	0.0	1034
N13-2-D-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_leguminosarum|XYR18004.1	Rhizobium_leguminosarum	89.806	824	82.6479	92.1700	0.0	1159
N35-4-D-No|nifH|consensus50|pass_single_dominant	nifH|Rhizobium_sp._ZK1|XON24431.1	Rhizobium_sp._ZK1	93.651	819	82.1464	91.6107	0.0	1247
N35-4-D-Ro|nifH|consensus50|pass_single_dominant	nifH|Rhizobium_sp._ZK1|XON24431.1	Rhizobium_sp._ZK1	93.860	798	80.0401	89.2617	0.0	1224
N36-4-D-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Azorhizobium_oxalatiphilum|GGF67226.1	Azorhizobium_oxalatiphilum	86.967	844	84.6540	95.3672	0.0	1049
N36-4-D-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Azorhizobium_oxalatiphilum|GGF67226.1	Azorhizobium_oxalatiphilum	86.019	844	84.6540	95.3672	0.0	1046
N36-4-D-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_fredii_(Rhizobium_fredii)|XRN48363.1	Sinorhizobium_fredii_(Rhizobium_fredii)	84.428	822	82.4473	92.2559	0.0	993
N38-2-D-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	86.007	829	83.1494	93.6723	0.0	1029
N38-2-D-Rh|nifH|consensus50|pass_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	87.136	824	82.6479	92.1700	0.0	1028
N38-2-D-Ro|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	87.093	829	83.1494	93.6723	0.0	1040
N39-2-D-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	83.192	827	82.9488	92.5056	0.0	911
N39-2-D-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_sp._ZK1|XON24431.1	Rhizobium_sp._ZK1	86.275	816	81.8455	91.2752	0.0	1054
N39-2-D-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	83.816	828	83.0491	93.5593	0.0	975
N49-3-D-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	83.394	819	82.1464	91.6107	0.0	945
NIWO-1-No|nifH|consensus50|pass_single_dominant	nifH|Rhizobium_leguminosarum|BEJ25671.1	Rhizobium_leguminosarum	89.078	824	82.6479	92.7928	0.0	1104
NIWO-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Ensifer_canadensis|UBI79453.1	Ensifer_canadensis	85.662	816	81.8455	91.2752	0.0	1064
NIWO-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_vignae|KLK90290.1	Microvirga_vignae	86.506	830	83.2497	92.8412	0.0	1058
NIWO-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_sp._YTUHZ044|XXA98993.1	Rhizobium_sp._YTUHZ044	86.507	793	79.5386	88.7025	0.0	1044
NOGP-1-1-No|nifH|consensus50|pass_single_dominant	nifH|Ensifer_canadensis|UBI79453.1	Ensifer_canadensis	96.814	816	81.8455	91.2752	0.0	1368
NOGP-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	87.470	830	83.2497	92.8412	0.0	1085
NOGP-1-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	84.151	795	79.7392	88.9262	0.0	1047
NOGP-2-1-No|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.604	819	82.1464	91.6107	0.0	1324
NOGP-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	82.871	829	83.1494	93.6723	0.0	951
NOGP-2-1-Ro|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.971	819	82.1464	91.6107	0.0	1347
NOGP-3-2-No|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.337	819	82.1464	91.6107	0.0	1359
NOGP-3-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	82.353	816	81.8455	91.2752	0.0	897
NOGP-3-2-Ro|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.337	819	82.1464	91.6107	0.0	1342
NOGP-4-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	84.069	816	81.8455	91.2752	0.0	1021
NOGP-4-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	85.404	829	83.1494	93.6723	0.0	1007
NOGP-4-1-Ro|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.377	822	82.4473	91.9463	0.0	1346
NOGP-5-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.446	816	81.8455	91.2752	0.0	1365
NOGP-5-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	82.418	819	82.1464	91.6107	0.0	959
NOGP-5-2-Ro|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	97.080	822	82.4473	91.9463	0.0	1384
NOGP-6-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	92.430	819	82.1464	91.6107	0.0	1245
NOGP-6-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	86.081	819	82.1464	91.6107	0.0	992
NOGP-6-3-Ro|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.956	816	81.8455	91.2752	0.0	1345
NOGP-7-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	85.163	829	83.1494	93.6723	0.0	1003
NOGP-7-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Ensifer_canadensis|UBI79453.1	Ensifer_canadensis	89.987	789	79.1374	88.2550	0.0	1122
OAES-10-1-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	94.505	819	82.1464	91.6107	0.0	1289
OAES-10-1-Ro|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	94.499	818	82.0461	91.4989	0.0	1278
OAES-11-1-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.602	824	82.6479	92.1700	0.0	1361
OAES-1-1-No|nifH|consensus50|pass_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.676	722	72.4173	99.5862	0.0	1195
OAES-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	89.286	812	81.4443	90.8277	0.0	1125
OAES-1-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	88.213	806	80.8425	90.1566	0.0	1123
OAES-12-2-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.252	827	82.9488	92.5056	0.0	1353
