sample_id	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	reference_coverage_percent	evalue	bitscore
JERC-203-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_vietnamiensis|KVE58540.1	Burkholderia_vietnamiensis	86.108	835	94.6712	NA	0.0	917
JERC-204-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	88.554	830	93.7853	NA	0.0	1005
JERC-2-1-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_leguminosarum|XKQ44608.1	Rhizobium_leguminosarum	92.092	822	91.9463	NA	0.0	1153
JERC-23-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.730	701	78.4116	NA	0.0	857
JERC-23-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	91.331	819	91.6107	NA	0.0	1120
JERC-27-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	92.308	559	63.1638	NA	0.0	795
JERC-34-4-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.382	816	91.2752	NA	0.0	1208
JERC-35-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-03|XYL85905.1	Bradyrhizobium_sp._SPXBL-03	85.941	505	57.0621	NA	2.01e-166	579
JERC-37-2-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_fredii_(Rhizobium_fredii)|XRN48363.1	Sinorhizobium_fredii_(Rhizobium_fredii)	86.432	796	89.3378	NA	0.0	870
JERC-37-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_binae|XXB05130.1	Rhizobium_binae	87.015	824	92.17	NA	0.0	926
JERC-39-5-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-03|XYL85905.1	Bradyrhizobium_sp._SPXBL-03	86.068	646	72.9944	NA	0.0	695
JERC-41-2-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-03|XYL85905.1	Bradyrhizobium_sp._SPXBL-03	84.706	510	57.6271	NA	2.02e-161	562
JERC-4-1-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_ruizarguesonis|XIE09844.1	Rhizobium_ruizarguesonis	93.275	803	89.821	NA	0.0	1179
JERC-43-1-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_sp._YTUHZ044|XXA98993.1	Rhizobium_sp._YTUHZ044	85.749	828	92.6174	NA	0.0	874
JERC-45-5-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_binae|XXB05130.1	Rhizobium_binae	86.482	614	68.6801	NA	0.0	671
JERC-48-3-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	85.319	831	93.8983	NA	0.0	859
JERC-49-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	84.830	824	92.17	NA	0.0	857
JERC-50-5-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	84.783	828	93.5593	NA	0.0	832
JERC-53-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Frankia_sp|AAC24160.1	Frankia_sp	86.777	484	87.2072	NA	1.23e-153	536
JERC-6-3-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_ruizarguesonis|XIE09844.1	Rhizobium_ruizarguesonis	91.217	797	89.1499	NA	0.0	1079
JERC-8-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Phyllobacterium_sophorae|AIX13314.1	Phyllobacterium_sophorae	87.457	582	85.8407	NA	0.0	715
JERC-8-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.279	803	89.821	NA	0.0	1136
JERC-88-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-03|XYL85905.1	Bradyrhizobium_sp._SPXBL-03	95.902	366	41.3559	NA	7.18e-171	593
JERC-88-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.459	828	92.6174	NA	0.0	1092
JERC-89-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	89.978	459	51.3423	NA	7.18e-171	593
JERC-89-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	88.317	796	89.038	NA	0.0	953
JERC-91-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	86.288	722	80.7606	NA	0.0	808
JERC-92-4-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	90.489	368	41.5819	NA	1.25e-138	486
JERC-94-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_galegae|AIY31028.1	Neorhizobium_galegae	97.086	755	99.3421	NA	0.0	1271
JERC-96-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_caraganae|CAN7239890.1	Mesorhizobium_caraganae	84.848	825	92.2819	NA	0.0	830
JERC-96-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	92.009	463	52.3164	NA	0.0	651
JERC-96-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	94.851	369	41.6949	NA	7.23e-166	577
JERC-98-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.034	819	91.6107	NA	0.0	1005
JERC-98-3-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._RIZ17|XXB69634.1	Mesorhizobium_sp._RIZ17	86.047	817	91.387	NA	0.0	876
JERC-98-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	95.596	386	43.6158	NA	1.18e-178	619
JERC-99-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-03|XYL85905.1	Bradyrhizobium_sp._SPXBL-03	90.437	366	41.3559	NA	1.62e-137	483
JERC-99-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.447	819	91.6107	NA	0.0	944
JERC-99-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	92.430	819	91.6107	NA	0.0	1170
JERC-99-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	95.801	381	43.0508	NA	1.53e-177	616
JERC-99-3-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.871	821	91.8345	NA	0.0	894
JERC-99-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	88.235	561	63.3898	NA	0.0	704
JERC-AMFR-56-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.944	822	91.9463	NA	0.0	1197
JERC-AMFU-71-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.822	822	91.9463	NA	0.0	1192
JERC-CEVI-57-2-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_binae|XXB05130.1	Rhizobium_binae	85.437	824	92.17	NA	0.0	854
JERC-CHNI-60-3-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_binae|XXB05130.1	Rhizobium_binae	86.408	824	92.17	NA	0.0	898
JERC-CHNI-86-4-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-03|XYL85905.1	Bradyrhizobium_sp._SPXBL-03	84.485	651	73.5593	NA	0.0	688
JERC-CLMA-73-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	89.325	637	71.9774	NA	0.0	800
JERC-CLMA-73-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	88.058	829	93.6723	NA	0.0	1011
JERC-CLMA-83-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	84.375	640	72.3164	NA	0.0	636
JERC-CRJU-86-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	87.026	817	91.387	NA	0.0	920
JERC-CRJU-86-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.074	806	90.1566	NA	0.0	1061
JERC-CRRO-64-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	87.786	655	74.0113	NA	0.0	848
JERC-DEFL-31-5-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_binae|XXB05130.1	Rhizobium_binae	86.236	821	91.8345	NA	0.0	887
JERC-DEFL-75-3-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	86.050	638	72.0904	NA	0.0	682
JERC-RHDI-59-3-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	82.909	825	92.2819	NA	0.0	771
JERC-STBI-63-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-03|XYL85905.1	Bradyrhizobium_sp._SPXBL-03	97.150	386	43.6158	NA	0.0	652
JORN-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.314	819	91.6107	NA	0.0	1391
KONA-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.480	821	91.8345	NA	0.0	898
KONZ-11-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	89.277	830	93.7853	NA	0.0	1038
KONZ-12-1-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	97.087	824	92.17	NA	0.0	1387
KONZ-14-1-No|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_multivorans|CAN0620951.1	Burkholderia_multivorans	83.282	652	73.9229	NA	0.0	654
KONZ-15-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	89.700	699	78.1879	NA	0.0	893
KONZ-16-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81544.1	Mesorhizobium_sp._WSM4083	86.809	561	62.7517	NA	0.0	627
KONZ-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	90.885	768	85.906	NA	0.0	1031
KONZ-2-1-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	87.408	818	91.4989	NA	0.0	937
KONZ-6-1-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	97.924	819	91.6107	NA	0.0	1419
KONZ-6-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	88.200	822	91.9463	NA	0.0	981
KONZ-9-2-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	88.107	824	92.17	NA	0.0	976
KONZ-9-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.397	730	81.6555	NA	0.0	885
LAJA-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_ubonensis|TPQ46028.1	Burkholderia_ubonensis	86.714	843	95.5782	NA	0.0	935
LAJA-1-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_sp._Br3469|AAT06095.1	Burkholderia_sp._Br3469	91.882	542	82.622	NA	0.0	804
LAJA-12-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	84.592	662	74.0492	NA	0.0	686
LAJA-1-2-No|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_sp._Br3469|AAT06095.1	Burkholderia_sp._Br3469	89.606	635	96.7988	NA	0.0	893
LAJA-15-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-02|XYL93550.1	Bradyrhizobium_sp._SPXBL-02	87.575	837	94.5763	NA	0.0	974
LAJA-16-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	85.593	826	92.3937	NA	0.0	907
LAJA-21-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-03|XYL85905.1	Bradyrhizobium_sp._SPXBL-03	91.244	651	73.5593	NA	0.0	885
LAJA-2-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_vietnamiensis|AOJ17135.1	Burkholderia_vietnamiensis	84.479	844	95.6916	NA	0.0	874
LAJA-22-2-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	92.918	819	91.6107	NA	0.0	1192
LAJA-3-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	85.629	835	93.4004	NA	0.0	869
LAJA-4-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	84.140	826	92.3937	NA	0.0	845
LAJA-6-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	92.336	822	91.9463	NA	0.0	1170
LENO-10-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	86.558	796	89.038	NA	0.0	876
LENO-10-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.040	819	91.6107	NA	0.0	1197
LENO-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	88.801	634	70.9172	NA	0.0	774
LENO-1-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	90.549	656	74.1243	NA	0.0	867
LENO-12-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	91.530	366	41.3559	NA	1.24e-143	503
LENO-12-3-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	89.757	576	65.0847	NA	0.0	736
LENO-13-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	86.408	824	92.17	NA	0.0	898
LENO-2-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.103	698	78.0761	NA	0.0	767
LENO-2-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	85.369	827	93.4463	NA	0.0	946
LENO-2-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	88.025	810	91.5254	NA	0.0	957
LENO-4-3-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	84.356	831	93.8983	NA	0.0	854
LENO-5-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.918	819	91.6107	NA	0.0	1192
LENO-6-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._RIZ17|XXB69634.1	Mesorhizobium_sp._RIZ17	85.558	824	92.17	NA	0.0	863
LENO-7-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.701	822	91.9463	NA	0.0	1186
LENO-8-3-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	89.875	642	72.5424	NA	0.0	819
LENO-8-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	91.011	534	59.7315	NA	0.0	721
LENO-8-3-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	92.026	464	52.4294	NA	0.0	652
LENO-9-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.918	819	91.6107	NA	0.0	1192
LENO-9-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.927	820	91.7226	NA	0.0	1192
MLBS-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	87.820	821	91.8345	NA	0.0	959
N34-2-D-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_fredii_(Rhizobium_fredii)|XRN48363.1	Sinorhizobium_fredii_(Rhizobium_fredii)	82.070	686	76.9921	NA	0.0	634
N35-4-D-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_binae|XXB05130.1	Rhizobium_binae	93.803	823	92.0582	NA	0.0	1236
N35-4-D-Ro|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_binae|XXB05130.1	Rhizobium_binae	93.985	798	89.2617	NA	0.0	1208
N38-2-D-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	87.139	832	94.0113	NA	0.0	1003
N38-2-D-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	87.439	820	91.7226	NA	0.0	963
N38-2-D-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	88.715	833	94.1243	NA	0.0	1011
N39-2-D-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	83.673	833	94.1243	NA	0.0	830
N49-3-D-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._Pa8|YAD91743.1	Bradyrhizobium_sp._Pa8	92.049	654	73.4007	NA	0.0	920
NIWO-1-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_leguminosarum|BEJ25671.1	Rhizobium_leguminosarum	90.061	825	92.9054	NA	0.0	1068
NIWO-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-03|XYL85905.1	Bradyrhizobium_sp._SPXBL-03	87.657	559	63.1638	NA	0.0	662
NOGP-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Ensifer_canadensis|UBI79453.1	Ensifer_canadensis	96.829	820	91.7226	NA	0.0	1369
NOGP-2-1-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.504	823	92.0582	NA	0.0	1314
NOGP-2-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.476	823	92.0582	NA	0.0	1376
NOGP-3-2-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.598	823	92.0582	NA	0.0	1363
NOGP-3-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.233	823	92.0582	NA	0.0	1347
NOGP-4-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.368	826	92.3937	NA	0.0	1376
NOGP-5-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	97.878	801	89.5973	NA	0.0	1386
NOGP-6-3-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.585	820	91.7226	NA	0.0	1358
NOGP-7-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	89.337	694	77.6286	NA	0.0	872
OAES-10-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	94.994	819	91.6107	NA	0.0	1286
OAES-10-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	94.621	818	91.4989	NA	0.0	1267
OAES-11-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.955	821	91.8345	NA	0.0	1375
OAES-11-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.977	794	88.8143	NA	0.0	1334
OAES-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.676	722	99.5862	NA	0.0	1201
OAES-12-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.476	823	92.0582	NA	0.0	1360
OAES-12-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.833	821	91.8345	NA	0.0	1369
OAES-14-1-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.493	789	88.255	NA	0.0	1435
OAES-15-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	95.116	819	91.6107	NA	0.0	1291
OAES-15-Rh|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.299	793	88.7025	NA	0.0	1081
OAES-15-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	95.116	819	91.6107	NA	0.0	1291
OAES-16-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.953	722	99.5862	NA	0.0	1212
OAES-16-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.122	722	99.5862	NA	0.0	1179
OAES-16-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.064	813	90.9396	NA	0.0	1325
OAES-17-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.181	816	91.2752	NA	0.0	1380
OAES-17-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.742	797	89.1499	NA	0.0	1373
OAES-20-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.928	774	86.5772	NA	0.0	1170
OAES-20-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.852	797	89.1499	NA	0.0	1197
OAES-21-3-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.431	822	91.9463	NA	0.0	1219
OAES-21-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	91.195	795	88.9262	NA	0.0	1077
OAES-2-1-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	98.365	795	88.9262	NA	0.0	1399
OAES-2-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.959	822	91.9463	NA	0.0	1378
