tip_label	sample_id	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	sample_type	host_genus	host_tribe	native_status	closest_blast_genus	closest_blast_taxon	percent_identity	query_coverage_percent	evalue	bitscore
KONZ-1-Ro|nolF|consensus50|strict_single_dominant	KONZ-1-Ro	D06	Lespedeza capitata	8/29/24	0.873	41.904	Quarter	KONZ-1	dry	root	Fabaceae	KONZ	Lespedeza	Desmodieae	KONZ_046	Riley	KS	yes	39.103	-96.56374	20240703	root	Lespedeza	Desmodieae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.629	97.027	0	1967
WOOD-3-2-Ro|nolF|consensus50|strict_single_dominant	WOOD-3-2-Ro	D09	Melilotus officinalis	5/2/25	0	0	Quarter	WOOD-3	ethanol	root	Fabaceae	WOOD	Melilotus	Trifolieae	WOOD_044	Stutsman	ND	no	47.12517	-99.2388	9/23/24	root	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.547	99.4595	0	2012
DSNY-15-1-Ro|nolF|consensus50|strict_single_dominant	DSNY-15-1-Ro	D03	Morella cerifera	8/19/24	1.0595	50.856	Quarter	DSNY-MOCE-15	dry	root	Myricaceae	DSNY	Morella	actinorhizal	DSNY _042	Osceola	Florida	yes	NA	NA	20240401	root	Morella	actinorhizal	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.728	99.3694	0	2021
NIWO-1-Ro|nolF|consensus50|strict_single_dominant	NIWO-1-Ro	D13	Lupinus argenteus	5/23/25	0	0	Quarter	NIWO-1	NA	root	Fabaceae	NIWO	Lupinus	Genisteae	NIWO_017	Boulder	CO	yes	NA	NA	7/31/24	root	Lupinus	Genisteae	yes	Sinorhizobium	Sinorhizobium_meliloti_SM11	99.39	44.3243	0	893
SCBI-1-1-Ro|nolF|consensus50|strict_single_dominant	SCBI-1-1-Ro	D02	Lespedeza cuneata	4/23/25	0.748	35.904	Quarter	SCBI-1	ethanol	root	Fabaceae	SCBI	Lespedeza	Desmodieae	SCBI-006	Warren	VA	no	38.897638	-78.152008	6/26/24	root	Lespedeza	Desmodieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.634	98.5586	0	1999
OAES-5-Rh|nolF|consensus50|strict_single_dominant	OAES-5-Rh	D11	Dalea aurea	6/25/24	0.617	29.616	Quarter	OAES-5	ethanol	rhizosphere	Fabaceae	OAES	Dalea	Amorpheae	OAES_043_T	Washita	OK	yes	35.40511	-99.05857	4/2/24	rhizosphere	Dalea	Amorpheae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.819	99.2793	0	2025
NOGP-2-1-Rh|nolF|consensus50|strict_single_dominant	NOGP-2-1-Rh	D09	Medicago sativa	4/23/25	0.414	19.872	Quarter	NOGP-2	dry	rhizosphere	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_001	NA	ND	no	46.80621	-100.9157	6/27/24	rhizosphere	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.727	99.0991	0	2015
BLAN-3-1-Rh|nolF|consensus50|strict_single_dominant	BLAN-3-1-Rh	D02	Kummerowia striata	4/23/25	0	0	Quarter	BLAN-3	ethanol	rhizosphere	Fabaceae	BLAN	Kummerowia	Desmodieae	BLAN_020	Clarke	VA	no	39.100957	-77.980777	8/13/24	rhizosphere	Kummerowia	Desmodieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.728	99.3694	0	2021
SCBI-3-1-Rh|nolF|consensus50|strict_single_dominant	SCBI-3-1-Rh	D02	Elaeagnus umbellata	4/23/25	0	0	Quarter	SCBI-3	ethanol	rhizosphere	Elaeagnaceae	SCBI	Elaeagnus	actinorhizal	SCBI-006	Warren	VA	no	38.897638	-78.152008	6/26/24	rhizosphere	Elaeagnus	actinorhizal	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.727	98.8288	0	2010
OAES-27-2-Ro|nolF|consensus50|strict_single_dominant	OAES-27-2-Ro	D11	Oxytropis lambertii	6/10/24	0	0	Quarter	OAES-27	ethanol	root	Fabaceae	OAES	Oxytropis	Galegeae	OAES_006_R	Washita	OK	yes	35.420259	-99.048669	4/17/24	root	Oxytropis	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.907	96.8468	0	1980
BLAN-3-1-Ro|nolF|consensus50|strict_single_dominant	BLAN-3-1-Ro	D02	Kummerowia striata	4/23/25	0.0685	3.288	Quarter	BLAN-3	ethanol	root	Fabaceae	BLAN	Kummerowia	Desmodieae	BLAN_020	Clarke	VA	no	39.100957	-77.980777	8/13/24	root	Kummerowia	Desmodieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	99.908	97.8378	0	2001
SCBI-3-1-Ro|nolF|consensus50|strict_single_dominant	SCBI-3-1-Ro	D02	Elaeagnus umbellata	4/23/25	0.224	10.752	Quarter	SCBI-3	ethanol	root	Elaeagnaceae	SCBI	Elaeagnus	actinorhizal	SCBI-006	Warren	VA	no	38.897638	-78.152008	6/26/24	root	Elaeagnus	actinorhizal	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	99.905	95.045	0	1943
JORN-3-1-Rh|nolF|consensus50|strict_single_dominant	JORN-3-1-Rh	D14	Dalea nana	8/19/24	0.173	8.304	Quarter	JORN-3	dry	rhizosphere	Fabaceae	JORN	Dalea	Amorpheae	JORN_044	Dona Ana	New Mexico	yes	32.35367	-106.50498	4/20/24	rhizosphere	Dalea	Amorpheae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	99.817	98.1982	0	2002
OAES-15-Rh|nolF|consensus50|strict_single_dominant	OAES-15-Rh	D11	Astragalus crassicarpus var. crassicarpus	8/19/24	0.133	6.384	Quarter	OAES-15	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_021_R	Washita	OK	yes	35.41182	-99.07327	4/11/24	rhizosphere	Astragalus	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	99.625	96.1261	0	1951
OAES-15-Ro|nolF|consensus50|strict_single_dominant	OAES-15-Ro	D11	Astragalus crassicarpus var. crassicarpus	8/19/24	1.08	51.84	Quarter	OAES-15	ethanol	root	Fabaceae	OAES	Astragalus	Galegeae	OAES_021_R	Washita	OK	yes	35.41182	-99.07327	4/11/24	root	Astragalus	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	97.643	99.3694	0	1938
CLBJ-26-1-Rh|nolF|consensus50|strict_single_dominant	CLBJ-26-1-Rh	D11	Strophostyles leiosperma	9/18/24	0	0	Quarter	CLBJ-26	ethanol	rhizosphere	Fabaceae	CLBJ	Strophostyles	Phaseoleae	CLBJ_035_R	Wise	TX	yes	33.32974	-97.5792	6/4/24	rhizosphere	Strophostyles	Phaseoleae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	99.909	99.3694	0	2032
CPER-5-1-No|nolF|consensus50|strict_single_dominant	CPER-5-1-No	D10	Melilotus officinalis	5/23/25	0.4335	20.808	Quarter	CPER-5	dry	nodule	Fabaceae	CPER	Melilotus	Trifolieae	CPER_022	Weld	CO	no	NA	NA	6/24/24	nodule	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	99.909	99.4595	0	2034
DCFS-6-1-Rh|nolF|consensus50|strict_single_dominant	DCFS-6-1-Rh	D09	Medicago lupulina	4/23/25	0	0	Quarter	DCFS-6	dry	rhizosphere	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_065	Stutsman	ND	no	47.16085	99.11081	6/20/24	rhizosphere	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	99.636	99.0991	0	2010
BLAN-4-1-Ro|nolF|consensus50|strict_single_dominant	BLAN-4-1-Ro	D02	Elaeagnus umbellata	4/23/25	0	0	Quarter	BLAN-4	ethanol	root	Elaeagnaceae	BLAN	Elaeagnus	actinorhizal	BLAN_020	Clarke	VA	no	39.100987	-77.980772	8/13/24	root	Elaeagnus	actinorhizal	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.909	99.2793	0	2032
CPER-5-1-Ro|nolF|consensus50|strict_single_dominant	CPER-5-1-Ro	D10	Melilotus officinalis	5/23/25	0.098	4.704	Quarter	CPER-5	dry	root	Fabaceae	CPER	Melilotus	Trifolieae	CPER_022	Weld	CO	no	NA	NA	6/24/24	root	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	99.3694	0	2037
DCFS-3-2-Ro|nolF|consensus50|strict_single_dominant	DCFS-3-2-Ro	D09	Medicago lupulina	5/23/25	1.135	54.48	Quarter	DCFS-3	dry	root	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_004	Stutsman	ND	no	47.17138	99.05135	6/10/24	root	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	99.3694	0	2037
TALL-29-3-Rh|nolF|consensus50|strict_single_dominant	TALL-29-3-Rh	D08	Lespedeza cuneata	4/17/25	0	0	Quarter	TALL-29	dry	rhizosphere	Fabaceae	TALL	Lespedeza	Desmodieae	TALL_003	Bibb County	AL	no	32.8941	-87.41688	8/26/24	rhizosphere	Lespedeza	Desmodieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	99.3694	0	2037
NOGP-3-2-Rh|nolF|consensus50|strict_single_dominant	NOGP-3-2-Rh	D09	Medicago lupulina	4/23/25	0	0	Quarter	NOGP-3	dry	rhizosphere	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	rhizosphere	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	99.3694	0	2037
DCFS-3-2-No|nolF|consensus50|strict_single_dominant	DCFS-3-2-No	D09	Medicago lupulina	5/23/25	0	0	Quarter	DCFS-3	dry	nodule	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_004	Stutsman	ND	no	47.17138	99.05135	6/10/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	99.3694	0	2037
DCFS-4-Rh|nolF|consensus50|strict_single_dominant	DCFS-4-Rh	D09	Oxytropis lambertii	4/23/25	0	0	Quarter	DCFS-4	dry	rhizosphere	Fabaceae	DCFS	Oxytropis	Galegeae	DCFS_004	Stutsman	ND	yes	47.171157	99.05145	6/10/24	rhizosphere	Oxytropis	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	99.4595	0	2039
CPER-4-Ro|nolF|consensus50|strict_single_dominant	CPER-4-Ro	D10	Melilotus officinalis	5/23/25	0.571	27.408	Quarter	CPER-4	dry	root	Fabaceae	CPER	Melilotus	Trifolieae	CPER_027	Weld	CO	no	NA	NA	6/24/24	root	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.909	99.3694	0	2032
OAES-36-2-No|nolF|consensus50|strict_single_dominant	OAES-36-2-No	D11	Melilotus officinalis	5/14/25	0	0	Quarter	OAES-36	ethanol	nodule	Fabaceae	OAES	Melilotus	Trifolieae	OAES_011_R	Washita	OK	no	35.40049	-99.06592	8/21/24	nodule	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.819	99.4595	0	2028
CPER-3-1-No|nolF|consensus50|strict_single_dominant	CPER-3-1-No	D10	Melilotus officinalis	5/23/25	0	0	Quarter	CPER-3	dry	nodule	Fabaceae	CPER	Melilotus	Trifolieae	CPER_005	Weld	CO	no	NA	NA	6/17/24	nodule	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.4595	0	2039
CPER-4-No|nolF|consensus50|strict_single_dominant	CPER-4-No	D10	Melilotus officinalis	5/23/25	0	0	Quarter	CPER-4	dry	nodule	Fabaceae	CPER	Melilotus	Trifolieae	CPER_027	Weld	CO	no	NA	NA	6/24/24	nodule	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.4595	0	2039
DCFS-6-1-No|nolF|consensus50|strict_single_dominant	DCFS-6-1-No	D09	Medicago lupulina	4/23/25	0	0	Quarter	DCFS-6	dry	nodule	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_065	Stutsman	ND	no	47.16085	99.11081	6/20/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.4595	0	2039
NOGP-2-1-No|nolF|consensus50|strict_single_dominant	NOGP-2-1-No	D09	Medicago sativa	4/23/25	0	0	Quarter	NOGP-2	dry	nodule	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_001	NA	ND	no	46.80621	-100.9157	6/27/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.4595	0	2039
NOGP-2-1-Ro|nolF|consensus50|strict_single_dominant	NOGP-2-1-Ro	D09	Medicago sativa	4/23/25	1.14	54.72	Quarter	NOGP-2	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_001	NA	ND	no	46.80621	-100.9157	6/27/24	root	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.4595	0	2039
OAES-14-1-No|nolF|consensus50|strict_single_dominant	OAES-14-1-No	D11	Melilotus officinalis	8/19/24	2.005	96.24	Quarter	OAES-14	ethanol	nodule	Fabaceae	OAES	Melilotus	Trifolieae	OAES_005	Washita	OK	no	35.39246	-99.10002	4/10/24	nodule	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.4595	0	2039
DCFS-8-1-No|nolF|consensus50|strict_single_dominant	DCFS-8-1-No	D09	Melilotus officinalis	4/23/25	0	0	Quarter	DCFS-8	dry	nodule	Fabaceae	DCFS	Melilotus	Trifolieae	DCFS_067	Stutsman	ND	no	47.16087	99.11052	6/20/24	nodule	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.4595	0	2039
CPER-3-1-Rh|nolF|consensus50|strict_single_dominant	CPER-3-1-Rh	D10	Melilotus officinalis	5/23/25	0.093	4.464	Quarter	CPER-3	dry	rhizosphere	Fabaceae	CPER	Melilotus	Trifolieae	CPER_005	Weld	CO	no	NA	NA	6/17/24	rhizosphere	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.4595	0	2039
SCBI-4-1-Rh|nolF|consensus50|strict_single_dominant	SCBI-4-1-Rh	D02	Amphicarpaea bracteata	4/23/25	0	0	Quarter	SCBI-4	ethanol	rhizosphere	Fabaceae	SCBI	Amphicarpaea	Phaseoleae	SCBI-047	Warren	VA	yes	38.894252	-78.137193	6/26/24	rhizosphere	Amphicarpaea	Phaseoleae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	99.436	95.7658	0	1941
SCBI-2-1-Rh|nolF|consensus50|strict_single_dominant	SCBI-2-1-Rh	D02	Lespedeza cuneata	4/23/25	0	0	Quarter	SCBI-2	ethanol	rhizosphere	Fabaceae	SCBI	Lespedeza	Desmodieae	SCBI-006	Warren	VA	no	38.897638	-78.152008	NA	rhizosphere	Lespedeza	Desmodieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	96.4865	0	1978
DCFS-8-1-Rh|nolF|consensus50|strict_single_dominant	DCFS-8-1-Rh	D09	Melilotus officinalis	4/23/25	0	0	Quarter	DCFS-8	dry	rhizosphere	Fabaceae	DCFS	Melilotus	Trifolieae	DCFS_067	Stutsman	ND	no	47.16087	99.11052	6/20/24	rhizosphere	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	99.456	99.3694	0	2012
DSNY-13-1-Rh|nolF|consensus50|strict_single_dominant	DSNY-13-1-Rh	D03	Crotalaria pallida var. obovata	8/19/24	0.228	10.944	Quarter	DSNY-CRPA-13	dry	rhizosphere	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_044	Osceola	Florida	yes	28.12693243	-81.43561487	20240320	rhizosphere	Crotalaria	Crotalarieae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	99.9	90.5405	0	1851
DCFS-7-1-Rh|nolF|consensus50|strict_single_dominant	DCFS-7-1-Rh	D09	Amorpha canescens	4/23/25	0	0	Quarter	DCFS-7	dry	rhizosphere	Fabaceae	DCFS	Amorpha	Amorpheae	DCFS_067	Stutsman	ND	yes	47.16096	99.11051	6/20/24	rhizosphere	Amorpha	Amorpheae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	88.7387	0	1820
DCFS-5-1-Rh|nolF|consensus50|strict_single_dominant	DCFS-5-1-Rh	D09	Medicago lupulina	4/23/25	0	0	Quarter	DCFS-5	dry	rhizosphere	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_065	Stutsman	ND	no	47.16085	99.11081	6/20/24	rhizosphere	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	99.728	99.3694	0	2021
DSNY-14-1-Rh|nolF|consensus50|strict_single_dominant	DSNY-14-1-Rh	D03	Crotalaria pallida var. obovata	8/19/24	0	0	Quarter	DSNY-CRPA-14	dry	rhizosphere	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_044	Osceola	Florida	yes	28.12693243	-81.43561487	20240320	rhizosphere	Crotalaria	Crotalarieae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	99.815	97.4775	0	1988
WOOD-5-1-Ro|nolF|consensus50|strict_single_dominant	WOOD-5-1-Ro	D09	Dalea candida	4/24/25	0	0	Quarter	WOOD-5	ethanol	root	Fabaceae	WOOD	Dalea	Amorpheae	BARR_027	Stutsman	ND	yes	47.13	99.24	9/23/24	root	Dalea	Amorpheae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	99.909	99.3694	0	2032
DSNY-17-3-No|nolF|consensus50|strict_single_dominant	DSNY-17-3-No	D03	Crotalaria maritima	8/19/24	0.059	2.832	Quarter	DSNY-CRMA-17	dry	nodule	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_041	Osceola	Florida	yes	NA	NA	20240401	nodule	Crotalaria	Crotalarieae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	99.819	99.4595	0	2028
BLAN-2-1-Ro|nolF|consensus50|strict_single_dominant	BLAN-2-1-Ro	D02	Desmodium sp.	4/23/25	0.1405	6.744	Quarter	BLAN-2	ethanol	root	Fabaceae	BLAN	Desmodium	Desmodieae	BLAN_020	Clarke	VA	yes	39.101002	-77.980641	8/13/24	root	Desmodium	Desmodieae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.3694	0	2037
SERC-3-1-Ro|nolF|consensus50|strict_single_dominant	SERC-3-1-Ro	D02	Amphicarpaea bracteata	4/15/25	0.6055	29.064	Quarter	SERC-3	ethanol	root	Fabaceae	SERC	Amphicarpaea	Phaseoleae	SERC_016	Anne Arundel	MD	yes	38.899477	-76.547521	8/14/24	root	Amphicarpaea	Phaseoleae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.3694	0	2037
CPER-3-1-Ro|nolF|consensus50|strict_single_dominant	CPER-3-1-Ro	D10	Melilotus officinalis	5/23/25	1.215	58.32	Quarter	CPER-3	dry	root	Fabaceae	CPER	Melilotus	Trifolieae	CPER_005	Weld	CO	no	NA	NA	6/17/24	root	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.3694	0	2037
OAES-9-1-Rh|nolF|consensus50|strict_single_dominant	OAES-9-1-Rh	D11	Astragalus missouriensis	7/9/24	0.505	24.24	Quarter	OAES-9	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_044_T	Washita	OK	yes	35.24131	-99.33629	4/2/24	rhizosphere	Astragalus	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.3694	0	2037
OAES-13-1-Rh|nolF|consensus50|strict_single_dominant	OAES-13-1-Rh	D11	Ceanothus herbaceus	8/19/24	0.1	4.8	Quarter	OAES-13	ethanol	rhizosphere	Rhamnaceae	OAES	Ceanothus	actinorhizal	OAES_005	Washita	OK	yes	35.39246	-99.10002	4/10/24	rhizosphere	Ceanothus	actinorhizal	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.3694	0	2037
OAES-14-1-Rh|nolF|consensus50|strict_single_dominant	OAES-14-1-Rh	D11	Melilotus officinalis	8/19/24	0.192	9.216	Quarter	OAES-14	ethanol	rhizosphere	Fabaceae	OAES	Melilotus	Trifolieae	OAES_005	Washita	OK	no	35.39246	-99.10002	4/10/24	rhizosphere	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.3694	0	2037
DCFS-6-1-Ro|nolF|consensus50|strict_single_dominant	DCFS-6-1-Ro	D09	Medicago lupulina	4/23/25	0.1635	7.848	Quarter	DCFS-6	dry	root	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_065	Stutsman	ND	no	47.16085	99.11081	6/20/24	root	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.3694	0	2037
BLAN-3-1-No|nolF|consensus50|strict_single_dominant	BLAN-3-1-No	D02	Kummerowia striata	4/23/25	0.09	4.32	Quarter	BLAN-3	ethanol	nodule	Fabaceae	BLAN	Kummerowia	Desmodieae	BLAN_020	Clarke	VA	no	39.100957	-77.980777	8/13/24	nodule	Kummerowia	Desmodieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	98.1982	0	2013
SCBI-1-1-Rh|nolF|consensus50|strict_single_dominant	SCBI-1-1-Rh	D02	Lespedeza cuneata	4/23/25	0	0	Quarter	SCBI-1	ethanol	rhizosphere	Fabaceae	SCBI	Lespedeza	Desmodieae	SCBI-006	Warren	VA	no	38.897638	-78.152008	6/26/24	rhizosphere	Lespedeza	Desmodieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	98.1982	0	2013
NOGP-1-1-Rh|nolF|consensus50|strict_single_dominant	NOGP-1-1-Rh	D09	Medicago lupulina	4/23/25	0	0	Quarter	NOGP-1	dry	rhizosphere	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	rhizosphere	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.4595	0	2039
SCBI-2-1-Ro|nolF|consensus50|strict_single_dominant	SCBI-2-1-Ro	D02	Lespedeza cuneata	4/23/25	0	0	Quarter	SCBI-2	ethanol	root	Fabaceae	SCBI	Lespedeza	Desmodieae	SCBI-006	Warren	VA	no	38.897638	-78.152008	NA	root	Lespedeza	Desmodieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	95.7658	0	1964
TALL-74-3-No|nolF|consensus50|strict_single_dominant	TALL-74-3-No	D08	Desmodium viridiflorum	4/8/25	0.2585	12.408	Quarter	TALL-74	dry	nodule	Fabaceae	TALL	Desmodium	Desmodieae	TALL_005	Hale County	AL	yes	32.896946	-87.397281	9/4/24	nodule	Desmodium	Desmodieae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	99.909	99.1892	0	2030
DSNY-CRMA-33-1-Rh|nolF|consensus50|strict_single_dominant	DSNY-CRMA-33-1-Rh	D03	Crotalaria maritima	9/18/24	0	0	Quarter	DSNY-CRMA-33	dry	rhizosphere	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_001	Osceola	Florida	yes	NA	NA	20240402	rhizosphere	Crotalaria	Crotalarieae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	99.909	99.3694	0	2032
LAJA-25-1-No|nolF|consensus50|strict_single_dominant	LAJA-25-1-No	D04	Desmodium incanum	4/4/25	2.14	102.72	Quarter	LAJA-25	dry	nodule	Fabaceae	LAJA	Desmodium	Desmodieae	LAJA_026	LAJA	P.R	yes	18.03547	-67.06755	11/13/24	nodule	Desmodium	Desmodieae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.2793	0	2036
CPER-2-Ro|nolF|consensus50|strict_single_dominant	CPER-2-Ro	D10	Melilotus officinalis	4/24/25	0.0745	3.576	Quarter	CPER-2	dry	root	Fabaceae	CPER	Melilotus	Trifolieae	CPER_002	Weld	CO	no	NA	NA	6/14/24	root	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.4595	0	2039
WOOD-10-1-No|nolF|consensus50|strict_single_dominant	WOOD-10-1-No	D09	Medicago lupulina	4/24/25	0	0	Quarter	WOOD-10	ethanol	nodule	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_030	Stutsman	ND	no	47.13885	-99.2415	9/26/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.4595	0	2039
BLAN-4-1-Rh|nolF|consensus50|strict_single_dominant	BLAN-4-1-Rh	D02	Elaeagnus umbellata	4/23/25	0	0	Quarter	BLAN-4	ethanol	rhizosphere	Elaeagnaceae	BLAN	Elaeagnus	actinorhizal	BLAN_020	Clarke	VA	no	39.100987	-77.980772	8/13/24	rhizosphere	Elaeagnus	actinorhizal	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.3694	0	2037
DSNY-91-1-Rh|nolF|consensus50|strict_single_dominant	DSNY-91-1-Rh	D03	Chamaecrista fasciculata	4/4/25	0	0	Quarter	DSNY-91	dry	rhizosphere	Fabaceae	DSNY	Chamaecrista	Cassieae	DSNY_001	Polk	Florida	yes	28.1019698	-81.4240004	20240904	rhizosphere	Chamaecrista	Cassieae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.2793	0	2036
TALL-28-1-No|nolF|consensus50|strict_single_dominant	TALL-28-1-No	D08	Desmodium sp.	4/17/25	1.515	72.72	Quarter	TALL-28	dry	nodule	Fabaceae	TALL	Desmodium	Desmodieae	TALL_008	Hale County	AL	yes	32.92293	-87.43434	8/26/24	nodule	Desmodium	Desmodieae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.2793	0	2036
TALL-24-2-No|nolF|consensus50|strict_single_dominant	TALL-24-2-No	D08	Strophostyles umbellata	4/8/25	0.0925	4.44	Quarter	TALL-24	dry	nodule	Fabaceae	TALL	Strophostyles	Phaseoleae	TALL_006	Hale County	AL	yes	32.90006	-87.44547	8/26/24	nodule	Strophostyles	Phaseoleae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	99.909	99.0991	0	2028
DCFS-4-No|nolF|consensus50|strict_single_dominant	DCFS-4-No	D09	Oxytropis lambertii	4/23/25	1.045	50.16	Quarter	DCFS-4	dry	nodule	Fabaceae	DCFS	Oxytropis	Galegeae	DCFS_004	Stutsman	ND	yes	47.171157	99.05145	6/10/24	nodule	Oxytropis	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	98.1982	0	2013
TALL-92-1-Ro|nolF|consensus50|strict_single_dominant	TALL-92-1-Ro	D08	Morella caroliniensis	4/10/25	0.333	15.984	Quarter	TALL-92	ethanol	root	Myricaceae	TALL	Morella	actinorhizal	TALL_030	Bibb County	AL	yes	32.954599	-87.403549	9/19/24	root	Morella	actinorhizal	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	95.7658	0	1964
