tip_label	sample_id	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	sample_type	host_genus	host_tribe	native_status	closest_blast_genus	closest_blast_taxon	percent_identity	query_coverage_percent	evalue	bitscore
DSNY-83-2-Rh|nifH|consensus50|strict_single_dominant	DSNY-83-2-Rh	D03	Alysicarpus vaginalis	3/6/25	0	0	Quarter	DSNY-83	dry	rhizosphere	Fabaceae	DSNY	Alysicarpus	Desmodieae	DSNY_015	Polk	Florida	yes	28.1094133	-81.4308468	20240904	rhizosphere	Alysicarpus	Desmodieae	yes	Microvirga	Microvirga_lotononidis	84.812	82.5476	0	872
JERC-CLMA-73-2-Rh|nifH|consensus50|strict_single_dominant	JERC-CLMA-73-2-Rh	D03	Clitoria mariana	12/4/24	0	0	Quarter	JERC-73	dry	rhizosphere	Fabaceae	JERC	Clitoria	Phaseoleae	JERC_047	Baker County	Georgia	yes	NA	NA	20240618	rhizosphere	Clitoria	Phaseoleae	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	89.325	63.8917	0	800
JERC-CLMA-73-2-Ro|nifH|consensus50|strict_single_dominant	JERC-CLMA-73-2-Ro	D03	Clitoria mariana	12/4/24	0	0	Quarter	JERC-73	dry	root	Fabaceae	JERC	Clitoria	Phaseoleae	JERC_047	Baker County	Georgia	yes	NA	NA	20240618	root	Clitoria	Phaseoleae	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	88.058	83.1494	0	1011
KONZ-11-1-Rh|nifH|consensus50|strict_single_dominant	KONZ-11-1-Rh	D06	Amorpha canescens	9/25/24	0.087	4.176	Quarter	KONZ-11	dry	rhizosphere	Fabaceae	KONZ	Amorpha	Amorpheae	KONZ_001	Riley	KS	yes	39.0752	-96.55571	20240711	rhizosphere	Amorpha	Amorpheae	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	89.277	83.2497	0	1038
DSNY-GARE-35-1-Rh|nifH|consensus50|strict_single_dominant	DSNY-GARE-35-1-Rh	D03	Galactia regularis cf sp.	9/18/24	0	0	Quarter	DSNY-GARE-35	dry	rhizosphere	Fabaceae	DSNY	Galactia	Diocleae	DSNY_006	Osceola	Florida	yes	NA	NA	20240430	rhizosphere	Galactia	Diocleae	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	88.072	83.2497	0	983
KONZ-6-1-Rh|nifH|consensus50|strict_single_dominant	KONZ-6-1-Rh	D06	Dalea purpurea	9/18/24	0	0	Quarter	KONZ-6	dry	rhizosphere	Fabaceae	KONZ	Dalea	Amorpheae	KONZ_042	Riley	KS	yes	39.09968	-96.56423	20240710	rhizosphere	Dalea	Amorpheae	yes	Rhizobium	Rhizobium_azibense	88.278	82.1464	0	981
JERC-145-1-Rh|nifH|consensus50|strict_single_dominant	JERC-145-1-Rh	D03	Desmodium cileari	2/17/25	0	0	Quarter	JERC-145	dry	rhizosphere	Fabaceae	JERC	Desmodium	Desmodieae	JERC_010	Baker County	Georgia	yes	NA	NA	20240821	rhizosphere	Desmodium	Desmodieae	yes	Microvirga	Microvirga_sp._KLBC_81	88.929	82.4473	0	1014
TALL-39-2-Rh|nifH|consensus50|strict_single_dominant	TALL-39-2-Rh	D08	Lespedeza cuneata	3/28/25	0.58	27.84	Quarter	TALL-39	NA	rhizosphere	Fabaceae	TALL	Lespedeza	Desmodieae	TALL_006	Hale County	AL	no	32.89972	-87.4449	8/26/24	rhizosphere	Lespedeza	Desmodieae	no	Rhizobium	Rhizobium_azibense	85.47	82.1464	0	896
JERC-160-Rh|nifH|consensus50|strict_single_dominant	JERC-160-Rh	D03	Desmodium cuspidatum	2/27/25	0	0	Quarter	JERC-160	dry	rhizosphere	Fabaceae	JERC	Desmodium	Desmodieae	JERC_019	Baker County	Georgia	yes	NA	NA	20241003	rhizosphere	Desmodium	Desmodieae	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	86.829	82.2467	0	942
DCFS-2-2-Ro|nifH|consensus50|strict_single_dominant	DCFS-2-2-Ro	D09	Medicago lupulina	5/23/25	0	0	Quarter	DCFS-2	dry	root	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_006	Stutsman	ND	no	47.17333	99.05103	6/6/24	root	Medicago	Trifolieae	no	Microvirga	Microvirga_sp._KLBC_81	89.259	81.2437	0	1014
TOOL-1-Rh|nifH|consensus50|strict_single_dominant	TOOL-1-Rh	D18	Dryas integrifolia	4/24/25	0	0	Quarter	TOOL-1	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_041	North Slope Borough	Alaska	yes	NA	NA	20240704	rhizosphere	Dryas	actinorhizal	yes	Microvirga	Microvirga_sp._KLBC_81	88.848	81.8455	0	1003
WOOD-10-1-Ro|nifH|consensus50|strict_single_dominant	WOOD-10-1-Ro	D09	Medicago lupulina	4/24/25	0	0	Quarter	WOOD-10	ethanol	root	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_030	Stutsman	ND	no	47.13885	-99.2415	9/26/24	root	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	87.589	70.3109	0	813
WOOD-6-1-Rh|nifH|consensus50|strict_single_dominant	WOOD-6-1-Rh	D09	Medicago lupulina	4/24/25	0	0	Quarter	WOOD-6	ethanol	rhizosphere	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	rhizosphere	Medicago	Trifolieae	no	Microvirga	Microvirga_lotononidis	86.325	82.1464	0	893
DEJU-60-Rh|nifH|consensus50|strict_single_dominant	DEJU-60-Rh	D19	Lupinus arcticus	4/15/25	0	0	Quarter	DEJU-60	ethanol	rhizosphere	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_045	NA	Unknown	yes	NA	NA	NA	rhizosphere	Lupinus	Genisteae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	87.286	70.2106	0	800
HEAL-2-1-Rh|nifH|consensus50|strict_single_dominant	HEAL-2-1-Rh	D19	Alnus viridis	4/4/25	0	0	Quarter	HEAL-2	ethanol	rhizosphere	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_010	Denali Borough	Alaska	yes	63.87736 N	149.26331 W	20240723	rhizosphere	Alnus	actinorhizal	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	89.787	65.7974	0	839
RMNP-4-Rh|nifH|consensus50|strict_single_dominant	RMNP-4-Rh	D10	Oxytropis multiceps	4/24/25	0	0	Quarter	RMNP-4	dry	rhizosphere	Fabaceae	RMNP	Oxytropis	Galegeae	RMNP_016	Boulder	CO	yes	NA	NA	6/2/24	rhizosphere	Oxytropis	Galegeae	yes	Microvirga	Microvirga_lotononidis	87.591	82.4473	0	953
DEJU-54-No|nifH|consensus50|strict_single_dominant	DEJU-54-No	D19	Alnus viridis	5/23/25	2.34	112.32	Quarter	DEJU-54	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_045	NA	Unknown	yes	NA	NA	NA	nodule	Alnus	actinorhizal	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	84.587	82.6479	0	852
DSNY-88-1-Rh|nifH|consensus50|strict_single_dominant	DSNY-88-1-Rh	D03	Desmodium triflorum	4/4/25	0	0	Quarter	DSNY-88	dry	rhizosphere	Fabaceae	DSNY	Desmodium	Desmodieae	DSNY_001	Polk	Florida	yes	28.1019698	-81.4240004	20240904	rhizosphere	Desmodium	Desmodieae	yes	Microvirga	Microvirga_sp._RSM25	88.486	80.1404	0	968
GRSM-4-2-Ro|nifH|consensus50|strict_single_dominant	GRSM-4-2-Ro	D07	Desmodium paniculatum	4/17/25	0.071	3.408	Quarter	GRSM-4	dry	root	Fabaceae	GRSM	Desmodium	Desmodieae	GRSM_006	Sevier	TN	yes	35.679166	-83.646111	8/1/24	root	Desmodium	Desmodieae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	87.268	70.1103	0	797
DEJU-58-Rh|nifH|consensus50|strict_single_dominant	DEJU-58-Rh	D19	Alnus viridis	4/15/25	0	0	Quarter	DEJU-58	ethanol	rhizosphere	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_045	NA	Unknown	yes	NA	NA	NA	rhizosphere	Alnus	actinorhizal	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	89.498	65.8977	0	828
DSNY-92-1-Ro|nifH|consensus50|strict_single_dominant	DSNY-92-1-Ro	D03	Crotalaria spectabilis	4/4/25	0	0	Quarter	DSNY-92	dry	root	Fabaceae	DSNY	Crotalaria	Crotalarieae	OSBS_031	Putnam	Florida	no	NA	NA	20240827	root	Crotalaria	Crotalarieae	no	Bradyrhizobium	Bradyrhizobium_sp._PUT101	89.193	65.8977	0	817
WOOD-3-2-Rh|nifH|consensus50|strict_single_dominant	WOOD-3-2-Rh	D09	Melilotus officinalis	5/2/25	0	0	Quarter	WOOD-3	ethanol	rhizosphere	Fabaceae	WOOD	Melilotus	Trifolieae	WOOD_044	Stutsman	ND	no	47.12517	-99.2388	9/23/24	rhizosphere	Melilotus	Trifolieae	no	Rhizobium	Rhizobium_azibense	85.976	82.2467	0	876
WOOD-1-1-Rh|nifH|consensus50|strict_single_dominant	WOOD-1-1-Rh	D09	Melilotus officinalis	5/2/25	0	0	Quarter	WOOD-1	ethanol	rhizosphere	Fabaceae	WOOD	Melilotus	Trifolieae	DCFS_014	Stutsman	ND	no	46.89494	-98.6864	9/16/24	rhizosphere	Melilotus	Trifolieae	no	Bradyrhizobium	Bradyrhizobium_sp._PUT101	88.448	83.3501	0	1000
JERC-132-3-Rh|nifH|consensus50|strict_single_dominant	JERC-132-3-Rh	D03	Desmodium marilandicum	4/8/25	0	0	Quarter	JERC-132	dry	rhizosphere	Fabaceae	JERC	Desmodium	Desmodieae	JERC_048	Baker County	Georgia	yes	NA	NA	20240807	rhizosphere	Desmodium	Desmodieae	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	88.406	83.0491	0	996
JERC-135-3-Rh|nifH|consensus50|strict_single_dominant	JERC-135-3-Rh	D03	Stylosanthes biflora	4/8/25	0	0	Quarter	JERC-135	dry	rhizosphere	Fabaceae	JERC	Stylosanthes	Dalbergieae	JERC_048	Baker County	Georgia	yes	NA	NA	20240807	rhizosphere	Stylosanthes	Dalbergieae	yes	Microvirga	Microvirga_lotononidis	87.424	82.1464	0	942
OSBS-100-3-Rh|nifH|consensus50|strict_single_dominant	OSBS-100-3-Rh	D03	Chamaecrista nictitans	4/17/25	0	0	Quarter	OSBS-100	dry	rhizosphere	Fabaceae	OSBS	Chamaecrista	Cassieae	OSBS_005	Putnam	Fl	yes	29.6958648	-82.0266737	20240919	rhizosphere	Chamaecrista	Cassieae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	87.363	82.5476	0	965
TALL-22-Ro|nifH|consensus50|strict_single_dominant	TALL-22-Ro	D08	Galactia volubilis	4/8/25	0.8085	38.808	Quarter	TALL-22	NA	root	Fabaceae	TALL	Galactia	Diocleae	TALL_002	Hale County	AL	yes	32.922291	-87.428794	8/22/24	root	Galactia	Diocleae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	88.984	70.1103	0	863
JERC-91-1-Rh|nifH|consensus50|strict_single_dominant	JERC-91-1-Rh	D03	Erythrina herbacea	5/14/25	0	0	Quarter	JERC-91	dry	rhizosphere	Fabaceae	JERC	Erythrina	Phaseoleae	JERC_050	Baker County	Georgia	yes	31.1963	-84.4678	20240625	rhizosphere	Erythrina	Phaseoleae	yes	Microvirga	Microvirga_lotononidis	86.288	72.4173	0	808
JERC-204-1-No|nifH|consensus50|strict_single_dominant	JERC-204-1-No	D03	Lespedeza stuevei	4/8/25	0	0	Quarter	JERC-204	dry	nodule	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_005	Baker County	Georgia	yes	NA	NA	20241029	nodule	Lespedeza	Desmodieae	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	88.554	83.2497	0	1005
JERC-197-1-No|nifH|consensus50|strict_single_dominant	JERC-197-1-No	D03	Tephrosia floridanum	4/24/25	0	0	Quarter	JERC-197	dry	nodule	Fabaceae	JERC	Tephrosia	Millettieae	JERC_004	Baker County	Georgia	yes	31.1903745	-84.4660419	20241029	nodule	Tephrosia	Millettieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	87.835	82.4473	0	965
TOOL-5-No|nifH|consensus50|strict_single_dominant	TOOL-5-No	D18	Dryas octopetala	4/24/25	0	0	Quarter	TOOL-5	ethanol	nodule	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	nodule	Dryas	actinorhizal	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	87.148	81.9458	0	937
TOOL-8-Rh|nifH|consensus50|strict_single_dominant	TOOL-8-Rh	D18	Astragalus umbellatus	4/24/25	0	0	Quarter	TOOL-8	ethanol	rhizosphere	Fabaceae	TOOL	Astragalus	Galegeae	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	rhizosphere	Astragalus	Galegeae	yes	Microvirga	Microvirga_lotononidis	87.956	82.4473	0	970
OSBS-69-1-Rh|nifH|consensus50|strict_single_dominant	OSBS-69-1-Rh	D03	Lespedeza sp.	3/26/25	0	0	Quarter	OSBS-69	dry	rhizosphere	Fabaceae	OSBS	Lespedeza	Desmodieae	OSBS_008	Putnam	FL	0	NA	NA	20240723	rhizosphere	Lespedeza	Desmodieae	0	Mesorhizobium	Mesorhizobium_sp._WSM4083	89.346	82.8485	0	1037
DSNY-61-4-Rh|nifH|consensus50|strict_single_dominant	DSNY-61-4-Rh	D03	Desmodium incanum	2/26/25	0	0	Quarter	DSNY-61	dry	rhizosphere	Fabaceae	DSNY	Desmodium	Desmodieae	DSNY_005	Polk	Florida	yes	28.0332798	-81.4026343	20240820	rhizosphere	Desmodium	Desmodieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	88.645	82.1464	0	998
TALL-9-2-Ro|nifH|consensus50|strict_single_dominant	TALL-9-2-Ro	D08	Morella cerifera	3/28/25	0.2055	9.864	Quarter	TALL-9	dry	root	Myricaceae	TALL	Morella	actinorhizal	TALL_058	Bibb County	AL	yes	32.946864	-87.396457	2024-Apr-29	root	Morella	actinorhizal	yes	Microvirga	Microvirga_sp._KLBC_81	89.238	82.9488	0	1033
JERC-98-1-Rh|nifH|consensus50|strict_single_dominant	JERC-98-1-Rh	D03	Lespedeza cuneata	2/24/25	0	0	Quarter	JERC-98	dry	rhizosphere	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_034	Baker County	Georgia	no	31.26611111	-84.59333333	20240625	rhizosphere	Lespedeza	Desmodieae	no	Mesorhizobium	Mesorhizobium_sp._AaZ16	88.034	82.1464	0	1005
OSBS-7-4-Ro|nifH|consensus50|strict_single_dominant	OSBS-7-4-Ro	D03	Galactia elliottii	8/14/24	0.0645	3.096	Quarter	OSBS-GAEL-7	dry	root	Fabaceae	OSBS	Galactia	Diocleae	OSBS_016	Putnam	FL	yes	NA	NA	20240424	root	Galactia	Diocleae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	92.674	82.1464	0	1181
UKFS-52-1-Rh|nifH|consensus50|strict_single_dominant	UKFS-52-1-Rh	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Microvirga	Microvirga_lotononidis	90.11	82.1464	0	1064
DSNY-10-3-Rh|nifH|consensus50|strict_single_dominant	DSNY-10-3-Rh	D03	Crotalaria spectabilis	8/14/24	0.101	4.848	Quarter	DSNY-CRSP-10	dry	rhizosphere	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_044	Osceola	Florida	no	28.1264253	-81.4359074	20240320	rhizosphere	Crotalaria	Crotalarieae	no	Microvirga	Microvirga_sp._KLBC_81	89.962	79.9398	0	1026
OSBS-DETR-64-3-Rh|nifH|consensus50|strict_single_dominant	OSBS-DETR-64-3-Rh	D03	Desmodium triflorum	4/17/25	0	0	Quarter	OSBS-64	dry	rhizosphere	Fabaceae	OSBS	Desmodium	Desmodieae	OSBS_031	Putnam	FL	yes	29.689142	-81.993367	20240710	rhizosphere	Desmodium	Desmodieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	90.809	81.8455	0	1092
OSBS-18-5-Ro|nifH|consensus50|strict_single_dominant	OSBS-18-5-Ro	D03	Tephrosia virginiana	8/19/24	0.1345	6.456	Quarter	OSBS-TEVI-18	dry	root	Fabaceae	OSBS	Tephrosia	Millettieae	OSBS_063	Putnam	FL	yes	NA	NA	20240521	root	Tephrosia	Millettieae	yes	Microvirga	Microvirga_sp._KLBC_81	91.698	79.7392	0	1103
CLBJ-23-1-No|nifH|consensus50|strict_single_dominant	CLBJ-23-1-No	D11	Acmispon americanus	6/20/24	0.891	42.768	Quarter	CLBJ-23	dry	nodule	Fabaceae	CLBJ	Acmispon	Loteae	CLBJ_003_T	Wise	TX	yes	33.403989	-97.572744	5/8/24	nodule	Acmispon	Loteae	yes	Neorhizobium	Neorhizobium_alkalisoli	89.488	72.5176	0	913
DEJU-1-1-No|nifH|consensus50|strict_single_dominant	DEJU-1-1-No	D19	Lupinus arcticus	2/17/25	26.4	1267.2	Half	DEJU-1	ethanol	nodule	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_014	NA	Alaska	yes	NA	NA	2024...	nodule	Lupinus	Genisteae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	88.848	81.8455	0	1003
DEJU-62-1-No|nifH|consensus50|strict_single_dominant	DEJU-62-1-No	D19	Lupinus arcticus	2/17/25	1.77	84.96	Quarter	DEJU-62	ethanol	nodule	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_045	NA	Unknown	yes	NA	NA	NA	nodule	Lupinus	Genisteae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	89.744	82.1464	0	1048
DEJU-42-No|nifH|consensus50|strict_single_dominant	DEJU-42-No	D19	Lupinus arcticus	2/20/25	43.05	2066.4	Half	DEJU-42	ethanol	nodule	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_002	NA	Alaska	yes	NA	NA	NA	nodule	Lupinus	Genisteae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	88.603	81.8455	0	992
DEJU-46-Ro|nifH|consensus50|strict_single_dominant	DEJU-46-Ro	D19	Lupinus arcticus	2/20/25	19.25	924	Half	DEJU-46	ethanol	root	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_002	NA	Alaska	yes	NA	NA	NA	root	Lupinus	Genisteae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	88.235	81.8455	0	976
DEJU-3-1-No|nifH|consensus50|strict_single_dominant	DEJU-3-1-No	D19	Lupinus arcticus	2/25/25	22.2	1065.6	Half	DEJU-3	ethanol	nodule	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_014	NA	Alaska	yes	NA	NA	NA	nodule	Lupinus	Genisteae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	87.732	70.3109	0	819
DEJU-37-No|nifH|consensus50|strict_single_dominant	DEJU-37-No	D19	Lupinus arcticus	2/20/25	34.55	1658.4	Half	DEJU-37	ethanol	nodule	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_015	NA	Alaska	yes	NA	NA	NA	nodule	Lupinus	Genisteae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	87.845	80.0401	0	937
SJER-1-1-No|nifH|consensus50|strict_single_dominant	SJER-1-1-No	D17	Lupinus bicolor	4/15/25	0.122	5.856	Quarter	SJER-1	dry	nodule	Fabaceae	SJER	Lupinus	Genisteae	SJER_048	Fresno	CA	yes	37.110193	-119.734551	20240404	nodule	Lupinus	Genisteae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	85.796	69.9097	0	739
DEJU-40-No|nifH|consensus50|strict_single_dominant	DEJU-40-No	D19	Lupinus arcticus	2/20/25	11	528	Half	DEJU-40	ethanol	nodule	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_015	NA	Alaska	yes	NA	NA	NA	nodule	Lupinus	Genisteae	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	84.063	82.4473	0	822
DEJU-43-No|nifH|consensus50|strict_single_dominant	DEJU-43-No	D19	Lupinus arcticus	2/20/25	49.15	2359.2	Half	DEJU-43	ethanol	nodule	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_002	NA	Alaska	yes	NA	NA	NA	nodule	Lupinus	Genisteae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	88.122	62.4875	0	741
DEJU-39-No|nifH|consensus50|strict_single_dominant	DEJU-39-No	D19	Lupinus arcticus	2/20/25	31.75	1524	Half	DEJU-39	ethanol	nodule	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_015	NA	Alaska	yes	NA	NA	NA	nodule	Lupinus	Genisteae	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	85.417	81.8455	0	857
DSNY-CLFR-60-Rh|nifH|consensus50|strict_single_dominant	DSNY-CLFR-60-Rh	D03	Macroptilium lathyroides	2/27/25	0	0	Quarter	DSNY-CLFR-60	dry	rhizosphere	Fabaceae	DSNY	Sesbania	Sesbanieae	DSNY_021	Polk	Florida	yes	28.0490055	-81.4001861	20240821	rhizosphere	Sesbania	Sesbanieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	87.623	81.8455	0	983
JERC-CRJU-86-1-Ro|nifH|consensus50|strict_single_dominant	JERC-CRJU-86-1-Ro	D03	Crotalaria juncea	5/14/25	0	0	Quarter	JERC-CRJU-86	dry	root	Fabaceae	JERC	Crotalaria	Crotalarieae	JERC_030R	Baker County	Georgia	no	31.18563333	-84.4785	20240624	root	Crotalaria	Crotalarieae	no	Mesorhizobium	Mesorhizobium_sp._AaZ16	90.074	80.8425	0	1061
OSBS-36-4-Rh|nifH|consensus50|strict_single_dominant	OSBS-36-4-Rh	D03	Tephrosia virginiana	2/26/25	0	0	Quarter	OSBS-36	NA	rhizosphere	Fabaceae	OSBS	Tephrosia	Millettieae	OSBS_006	Putnam	FL	yes	NA	NA	20240611	rhizosphere	Tephrosia	Millettieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	90.762	80.341	0	1070
LAJA-1-1-No|nifH|consensus50|strict_single_dominant	LAJA-1-1-No	D04	Mimosa pudica	3/26/25	9.265	444.72	Half	LAJA-1	dry	nodule	Fabaceae	LAJA	Mimosa	Mimosoideae	LAJA_015	LAJA	P.R	yes	18.034464	-67.066822	8/21/24	nodule	Mimosa	Mimosoideae	yes	Burkholderia	Burkholderia_vietnamiensis	86.714	84.5537	0	935
LAJA-2-1-Ro|nifH|consensus50|strict_single_dominant	LAJA-2-1-Ro	D04	Mimosa pudica	3/26/25	1.13	54.24	Quarter	LAJA-2	dry	root	Fabaceae	LAJA	Mimosa	Mimosoideae	LAJA_002	LAJA	P.R	yes	18.035349	-67.073331	8/21/24	root	Mimosa	Mimosoideae	yes	Burkholderia	Burkholderia_vietnamiensis	84.479	84.654	0	874
TOOL-14-Ro|nifH|consensus50|strict_single_dominant	TOOL-14-Ro	D18	Dryas integrifolia	5/2/25	0.1355	6.504	Quarter	TOOL-14	ethanol	root	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_002	North Slope Borough	Alaska	yes	68.63136	-149.34375	20240709	root	Dryas	actinorhizal	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	88.778	80.4413	0	981
OAES-35-3-Rh|nifH|consensus50|strict_single_dominant	OAES-35-3-Rh	D11	Amorpha fruticosa	5/14/25	0	0	Quarter	OAES-35	ethanol	rhizosphere	Fabaceae	OAES	Amorpha	Amorpheae	OAES_011_R	Washita	OK	yes	35.40049	-99.06592	8/21/24	rhizosphere	Amorpha	Amorpheae	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	88.889	80.341	0	1005
TOOL-32-Ro|nifH|consensus50|strict_single_dominant	TOOL-32-Ro	D18	Dryas octopetala	5/23/25	1.055	50.64	Quarter	TOOL-32	ethanol	root	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_011	North Slope Borough	Alaska	yes	68.62774	-149.58777	20240711	root	Dryas	actinorhizal	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	90.189	79.7392	0	1037
TOOL-9-Rh|nifH|consensus50|strict_single_dominant	TOOL-9-Rh	D18	Astragalus umbellatus	5/2/25	1.705	81.84	Quarter	TOOL-9	ethanol	rhizosphere	Fabaceae	TOOL	Astragalus	Galegeae	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	rhizosphere	Astragalus	Galegeae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	87.333	82.347	0	974
TOOL-3-No|nifH|consensus50|strict_single_dominant	TOOL-3-No	D18	Dryas octopetala	4/24/25	0.363	17.424	Quarter	TOOL-3	ethanol	nodule	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	nodule	Dryas	actinorhizal	yes	Microvirga	Microvirga_sp._RSM25	89.878	82.2467	0	1053
OSBS-4-3-Ro|nifH|consensus50|strict_single_dominant	OSBS-4-3-Ro	D03	Morella cerifera	8/14/24	0	0	Quarter	OSBS-MOCE-4	dry	root	Myricaceae	OSBS	Morella	actinorhizal	OSBS_048	Putnam	FL	yes	NA	NA	20240424	root	Morella	actinorhizal	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	89.951	81.8455	0	1068
CLBJ-17-1-Rh|nifH|consensus50|strict_single_dominant	CLBJ-17-1-Rh	D11	Lespedeza stuevei	6/19/24	0	0	Quarter	CLBJ-17	dry	rhizosphere	Fabaceae	CLBJ	Lespedeza	Desmodieae	CLBJ_003_T	Wise	TX	yes	33.403989	-97.572744	5/8/24	rhizosphere	Lespedeza	Desmodieae	yes	Microvirga	Microvirga_sp._RSM25	89.413	78.6359	0	987
JERC-99-1-Ro|nifH|consensus50|strict_single_dominant	JERC-99-1-Ro	D03	Lespedeza bicolor	2/24/25	1.83	87.84	Quarter	JERC-99	dry	root	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_034	Baker County	Georgia	no	31.2725	-84.58055556	20240625	root	Lespedeza	Desmodieae	no	Microvirga	Microvirga_sp._KLBC_81	92.43	82.1464	0	1170
JERC-10-3-No|nifH|consensus50|strict_single_dominant	JERC-10-3-No	D03	Ceanothus microphyllus	7/15/24	0.1875	9	Quarter	JERC-CEMI-10	dry	nodule	Rhamnaceae	JERC	Ceanothus	actinorhizal	JERC_055	Baker County	Georgia	yes	NA	NA	20240327	nodule	Ceanothus	actinorhizal	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	91.266	79.2377	0	1077
JERC-11-1-Rh|nifH|consensus50|strict_single_dominant	JERC-11-1-Rh	D03	Ceanothus microphyllus	7/15/24	0	0	Quarter	JERC-CEMI-11	dry	rhizosphere	Rhamnaceae	JERC	Ceanothus	actinorhizal	JERC_049	Baker County	Georgia	yes	NA	NA	20240327	rhizosphere	Ceanothus	actinorhizal	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	90.476	82.1464	0	1081
JERC-8-2-No|nifH|consensus50|strict_single_dominant	JERC-8-2-No	D03	Ceanothus microphyllus	7/15/24	0.2285	10.968	Quarter	JERC-CEMI-8	dry	nodule	Rhamnaceae	JERC	Ceanothus	actinorhizal	JERC_004	Baker County	Georgia	yes	31.1932787	-84.4666015	20240327	nodule	Ceanothus	actinorhizal	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	92.279	80.5416	0	1136
