tip_label	sample_id	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	sample_type	host_genus	host_tribe	native_status	closest_blast_genus	closest_blast_taxon	percent_identity	query_coverage_percent	evalue	bitscore
OSBS-86-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	OSBS-86-1-No	D03	Desmodium strictum	2/13/25	NA	0	Quarter	OSBS-86	dry	nodule	Fabaceae	OSBS	Desmodium	Desmodieae	OSBS_002	Putnam	FL	yes	NA	NA	20240822	nodule	Desmodium	Desmodieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	84.493	82.1464	0	948
OSBS-86-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	OSBS-86-1-Rh	D03	Desmodium strictum	2/13/25	NA	0	Quarter	OSBS-86	dry	rhizosphere	Fabaceae	OSBS	Desmodium	Desmodieae	OSBS_002	Putnam	FL	yes	NA	NA	20240822	rhizosphere	Desmodium	Desmodieae	yes	Microvirga	Microvirga_lotononidis	86.496	82.4473	0	950
LENO-5-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	LENO-5-2-Ro	D08	Amorpha fruticosa	2/25/25	1.095	52.56	Quarter	LENO-5	dry	root	Fabaceae	LENO	Amorpha	Amorpheae	LENO_011	Choctaw County	AL	yes	31.825876	-88.182931	6/19/24	root	Amorpha	Amorpheae	yes	Microvirga	Microvirga_sp._RSM25	85.158	82.4473	0	966
LENO-13-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	LENO-13-2-Ro	D08	Amphicarpaea bracteata	2/25/25	0.984	47.232	Quarter	LENO-13	dry	root	Fabaceae	LENO	Amphicarpaea	Phaseoleae	LENO_021	Choctaw County	AL	yes	31.834449	-88.170754	7/3/24	root	Amphicarpaea	Phaseoleae	yes	Microvirga	Microvirga_sp._RSM25	84.756	82.2467	0	968
DSNY-56-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-56-1-Ro	D03	Sesbania vesicaria	1/28/25	0	0	Quarter	DSNY-56	dry	root	Fabaceae	DSNY	Sesbania	Sesbanieae	DSNY_002	Polk	Florida	yes	28.044963	-81.420067	20240723	root	Sesbania	Sesbanieae	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	84.699	83.2497	0	918
DEJU-48-No|nifH|consensus50|pass_mixed_possible_multitemplate	DEJU-48-No	D19	Alnus viridis	2/20/25	16.2	777.6	Half	DEJU-48	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_002	NA	Alaska	yes	NA	NA	NA	nodule	Alnus	actinorhizal	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	85.662	82.5476	0	946
DEJU-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	DEJU-5-1-Ro	D19	Alnus viridis	2/13/25	3.005	144.24	Quarter	DEJU-5	ethanol	root	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_047	NA	Alaska	yes	NA	NA	NA	root	Alnus	actinorhizal	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	87.44	63.0893	0	782
JERC-53-5-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-53-5-Rh	D03	Ceanothus americanus	12/4/24	0.9205	44.184	Quarter	JERC-53	dry	rhizosphere	Rhamnaceae	JERC	Ceanothus	actinorhizal	JERC_050	Baker County	Georgia	yes	31.195964	-84.469057	20240604	rhizosphere	Ceanothus	actinorhizal	yes	Microvirga	Microvirga_lotononidis	85.732	82.2467	0	913
DSNY-79-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-79-1-Rh	D03	Desmodium incanum	3/3/25	0	0	Quarter	DSNY-79	dry	rhizosphere	Fabaceae	DSNY	Desmodium	Desmodieae	DSNY_015	Polk	Florida	yes	28.1094603	-81.4310661	20240904	rhizosphere	Desmodium	Desmodieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	87.728	82.5476	0	990
JERC-170-Rh|nifH|consensus50|pass_single_dominant	JERC-170-Rh	D03	Desmodium obtusum	2/27/25	0	0	Quarter	JERC-170	dry	rhizosphere	Fabaceae	JERC	Desmodium	Desmodieae	JERC_019	Baker County	Georgia	yes	NA	NA	20241003	rhizosphere	Desmodium	Desmodieae	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	90.221	63.5908	0	832
TOOL-5-Rh|nifH|consensus50|pass_single_dominant	TOOL-5-Rh	D18	Dryas octopetala	4/24/25	0	0	Quarter	TOOL-5	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	rhizosphere	Dryas	actinorhizal	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	88.698	81.6449	0	1009
GUAN-7-1-Ro|nifH|consensus50|pass_single_dominant	GUAN-7-1-Ro	D04	Pictetia aculeata	1/23/25	1.99	95.52	Quarter	GUAN-7	dry	root	Fabaceae	GUAN	Pictetia	Dalbergieae	GUAN_003	Yauco	P.R	yes	17.9732201	-66.861763	10/21/24	root	Pictetia	Dalbergieae	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	88.942	62.5878	0	804
OSBS-82-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	OSBS-82-1-Rh	D03	Stylosanthes biflora	2/13/25	NA	0	Quarter	OSBS-82	dry	rhizosphere	Fabaceae	OSBS	Stylosanthes	Dalbergieae	OSBS_004	Putnam	FL	yes	NA	NA	20240822	rhizosphere	Stylosanthes	Dalbergieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	84.737	82.1464	0	946
JERC-42-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-42-1-Rh	D03	Rhynchosia reniformis	1/23/25	0	0	Quarter	JERC-42	dry	rhizosphere	Fabaceae	JERC	Rhynchosia	Phaseoleae	JERC_005	Baker County	Georgia	yes	NA	NA	20240604	rhizosphere	Rhynchosia	Phaseoleae	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	85.006	82.9488	0	909
LENO-2-1-Ro|nifH|consensus50|pass_single_dominant	LENO-2-1-Ro	D08	Hylodesmum pauciflorum	1/28/25	0	0	Quarter	LENO-2	ethanol	root	Fabaceae	LENO	Desmodium	Desmodieae	LENO_005	Choctaw County	AL	yes	31.828025	-88.181692	6/19/24	root	Desmodium	Desmodieae	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	87.654	81.2437	0	950
LENO-7-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	LENO-7-2-Rh	D08	Amorpha fruticosa	2/5/25	0	0	Quarter	LENO-7	ethanol	rhizosphere	Fabaceae	LENO	Amorpha	Amorpheae	LENO_012	Choctaw County	AL	yes	31.80805	-88.179966	6/25/24	rhizosphere	Amorpha	Amorpheae	yes	Microvirga	Microvirga_lotononidis	84.371	82.1464	0	900
DEJU-50-No|nifH|consensus50|pass_mixed_possible_multitemplate	DEJU-50-No	D19	Alnus viridis	2/20/25	0.9355	44.904	Quarter	DEJU-50	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_002	NA	Alaska	yes	NA	NA	NA	nodule	Alnus	actinorhizal	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	83.761	82.1464	0	874
GUAN-9-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	GUAN-9-1-Ro	D04	Leucaena leucocephala	1/23/25	0.568	27.264	Quarter	GUAN-9	dry	root	Fabaceae	GUAN	Leucaena	Mimosoideae	GUAN_049	Guanica	P.R	no	17.968	-66.864449	10/31/24	root	Leucaena	Mimosoideae	no	Microvirga	Microvirga_lotononidis	85.801	82.6479	0	933
OSBS-81-1-Rh|nifH|consensus50|pass_single_dominant	OSBS-81-1-Rh	D03	Chamaecrista nictitans	1/28/25	0	0	Quarter	OSBS-81	dry	rhizosphere	Fabaceae	OSBS	Chamaecrista	Cassieae	OSBS_004	Putnam	FL	yes	NA	NA	20240822	rhizosphere	Chamaecrista	Cassieae	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	86.988	83.2497	0	950
TALL-50-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-50-1-Ro	D08	Galactia volubilis	3/20/25	0.963	46.224	Quarter	TALL-50	dry	root	Fabaceae	TALL	Galactia	Diocleae	TALL_006	Hale County	AL	yes	32.898847	-87.44631	8/27/24	root	Galactia	Diocleae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	85.958	82.1464	0	944
JERC-146-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-146-Rh	D03	Dalea carnea alba	2/17/25	0	0	Quarter	JERC-146	dry	rhizosphere	Fabaceae	JERC	Dalea	Amorpheae	JERC_010	Baker County	Georgia	yes	NA	NA	20240821	rhizosphere	Dalea	Amorpheae	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	86.077	82.8485	0	931
JERC-99-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-99-4-Rh	D03	Lespedeza bicolor	2/24/25	0	0	Quarter	JERC-99	dry	rhizosphere	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_034	Baker County	Georgia	no	31.2725	-84.58055556	20240625	rhizosphere	Lespedeza	Desmodieae	no	Mesorhizobium	Mesorhizobium_sp._WSM4083	86.22	82.2467	0	924
OSBS-36-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	OSBS-36-4-No	D03	Tephrosia virginiana	2/26/25	0	0	Quarter	OSBS-36	NA	nodule	Fabaceae	OSBS	Tephrosia	Millettieae	OSBS_006	Putnam	FL	yes	NA	NA	20240611	nodule	Tephrosia	Millettieae	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	85.351	82.8485	0	931
OSBS-41-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	OSBS-41-3-Rh	D03	Stylosanthes biflora	2/26/25	0	0	Quarter	OSBS-41	dry	rhizosphere	Fabaceae	OSBS	Stylosanthes	Dalbergieae	OSBS_026	Putnam	FL	yes	NA	NA	20240617	rhizosphere	Stylosanthes	Dalbergieae	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	87.12	82.5476	0	972
TALL-74-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-74-3-Ro	D08	Desmodium viridiflorum	4/8/25	0.576	27.648	Quarter	TALL-74	dry	root	Fabaceae	TALL	Desmodium	Desmodieae	TALL_005	Hale County	AL	yes	32.896946	-87.397281	9/4/24	root	Desmodium	Desmodieae	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	84.541	83.0491	0	904
DELA-30-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	DELA-30-2-Ro	D08	Desmodium viridiflorum	4/4/25	0	0	Quarter	DELA-30	dry	root	Fabaceae	DELA	Desmodium	Desmodieae	DELA_040	Green County	AL	yes	32.53925	-87.80497	8/15/24	root	Desmodium	Desmodieae	yes	Mesorhizobium	Mesorhizobium_sp._AaZ16	85.956	82.8485	0	917
TALL-26-3-Rh|nifH|consensus50|pass_single_dominant	TALL-26-3-Rh	D08	Clitoria sp.	3/21/25	0	0	Quarter	TALL-26	dry	rhizosphere	Fabaceae	TALL	Clitoria	Phaseoleae	TALL_001	Hale County	AL	yes	32.97619	-87.43236	8/26/24	rhizosphere	Clitoria	Phaseoleae	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	87.302	82.1464	0	950
DELA-33-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	DELA-33-1-Rh	D08	Hylodesmum pauciflorum	4/4/25	0	0	Quarter	DELA-33	NA	rhizosphere	Fabaceae	DELA	Desmodium	Desmodieae	DELA_012	Green County	AL	yes	32.531129	-87.816662	8/15/24	rhizosphere	Desmodium	Desmodieae	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	85.47	82.1464	0	920
JERC-132-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-132-3-Ro	D03	Desmodium marilandicum	4/8/25	0	0	Quarter	JERC-132	dry	root	Fabaceae	JERC	Desmodium	Desmodieae	JERC_048	Baker County	Georgia	yes	NA	NA	20240807	root	Desmodium	Desmodieae	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	85.474	83.5507	0	915
JERC-169-Rh|nifH|consensus50|pass_single_dominant	JERC-169-Rh	D03	Clitoria mariana	2/27/25	0	0	Quarter	JERC-169	dry	rhizosphere	Fabaceae	JERC	Clitoria	Phaseoleae	JERC_019	Baker County	Georgia	yes	NA	NA	20241003	rhizosphere	Clitoria	Phaseoleae	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	87.363	82.5476	0	955
DELA-8-2-Rh|nifH|consensus50|pass_single_dominant	DELA-8-2-Rh	D08	Hylodesmum pauciflorum	2/19/25	0	0	Quarter	DELA-8	dry	rhizosphere	Fabaceae	DELA	Desmodium	Desmodieae	DELA_016	Green County	AL	yes	32.535793	-87.808361	8/13/24	rhizosphere	Desmodium	Desmodieae	yes	Microvirga	Microvirga_sp._RSM25	87.679	70.01	0	830
BONA-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	BONA-4-Rh	D19	Alnus viridis	3/3/25	0	0	Quarter	BONA-4	ethanol	rhizosphere	Betulaceae	BONA	Alnus	actinorhizal	BONA_072	NA	Alaska	yes	NA	NA	20240829	rhizosphere	Alnus	actinorhizal	yes	Rhizobium	Rhizobium_azibense	84.737	82.1464	0	902
OSBS-35-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	OSBS-35-1-Rh	D03	Chapmannia floridana	3/6/25	0	0	Quarter	OSBS-35	NA	rhizosphere	Fabaceae	OSBS	Chapmannia	Dalbergieae	OSBS_006	Putnam	FL	yes	NA	NA	20240611	rhizosphere	Chapmannia	Dalbergieae	yes	Rhizobium	Rhizobium_azibense	84.615	82.1464	0	889
KONZ-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	KONZ-4-1-Ro	D06	Lespedeza capitata	8/29/24	0.2695	12.936	Quarter	KONZ-4	dry	root	Fabaceae	KONZ	Lespedeza	Desmodieae	KONZ_042	Riley	KS	yes	39.09968	-96.56345	20240710	root	Lespedeza	Desmodieae	yes	Rhizobium	Rhizobium_azibense	88.034	82.1464	0	994
TALL-32-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-32-1-Rh	D08	Lespedeza sp.	4/1/25	0	0	Quarter	TALL-32	NA	rhizosphere	Fabaceae	TALL	Lespedeza	Desmodieae	TALL_003	Bibb County	AL	0	32.89429	-87.4163	8/26/24	rhizosphere	Lespedeza	Desmodieae	0	Rhizobium	Rhizobium_azibense	86.813	82.1464	0	1000
KONZ-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	KONZ-5-1-Ro	D06	Desmodium perplexum	9/18/24	0.2255	10.824	Quarter	KONZ-5	dry	root	Fabaceae	KONZ	Desmodium	Desmodieae	KONZ_024	Riley	KS	yes	39.11098	-96.55236	20240710	root	Desmodium	Desmodieae	yes	Rhizobium	Rhizobium_azibense	88.156	82.1464	0	1016
KONZ-6-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	KONZ-6-1-Ro	D06	Dalea purpurea	9/18/24	0	0	Quarter	KONZ-6	dry	root	Fabaceae	KONZ	Dalea	Amorpheae	KONZ_042	Riley	KS	yes	39.09968	-96.56423	20240710	root	Dalea	Amorpheae	yes	Rhizobium	Rhizobium_azibense	85.958	82.1464	0	937
DSNY-CRMA-33-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-CRMA-33-1-No	D03	Crotalaria maritima	9/18/24	0	0	Quarter	DSNY-CRMA-33	dry	nodule	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_001	Osceola	Florida	yes	NA	NA	20240402	nodule	Crotalaria	Crotalarieae	yes	Rhizobium	Rhizobium_azibense	85.226	82.1464	0	907
DSNY-GAEL-33-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-GAEL-33-1-Rh	D03	Galactia elliottii	9/18/24	0	0	Quarter	DSNY-GAEL-33	dry	rhizosphere	Fabaceae	DSNY	Galactia	Diocleae	DSNY_003	Polk	Florida	yes	NA	NA	20240430	rhizosphere	Galactia	Diocleae	yes	Rhizobium	Rhizobium_azibense	86.935	82.1464	0	957
KONZ-6-1-Rh|nifH|consensus50|pass_single_dominant	KONZ-6-1-Rh	D06	Dalea purpurea	9/18/24	0	0	Quarter	KONZ-6	dry	rhizosphere	Fabaceae	KONZ	Dalea	Amorpheae	KONZ_042	Riley	KS	yes	39.09968	-96.56423	20240710	rhizosphere	Dalea	Amorpheae	yes	Rhizobium	Rhizobium_azibense	87.79	82.1464	0	976
GUAN-8-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	GUAN-8-Ro	D04	Centrosema virginiana	2/19/25	0.1855	8.904	Quarter	GUAN-8	dry	root	Fabaceae	GUAN	Centrosema	Phaseoleae	GUAN_049	Guanica	P.R	yes	17.968	-66.864449	10/31/24	root	Centrosema	Phaseoleae	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	85.645	82.4473	0	941
KONZ-12-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	KONZ-12-1-Rh	D06	Dalea candida	9/25/24	0	0	Quarter	KONZ-12	dry	rhizosphere	Fabaceae	KONZ	Dalea	Amorpheae	KONZ_001	Riley	KS	yes	39.07516	-96.55599	20240711	rhizosphere	Dalea	Amorpheae	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	87.108	83.2497	0	961
CLBJ-24-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	CLBJ-24-Rh	D11	Chamaecrista fasciculata	9/18/24	0.126	6.048	Quarter	CLBJ-24	ethanol	rhizosphere	Fabaceae	CLBJ	Chamaecrista	Cassieae	CLBJ_035_R	Wise	TX	yes	33.32974	-97.5792	6/4/24	rhizosphere	Chamaecrista	Cassieae	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	84.337	83.2497	0	913
CLBJ-26-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	CLBJ-26-1-Rh	D11	Strophostyles leiosperma	9/18/24	0	0	Quarter	CLBJ-26	ethanol	rhizosphere	Fabaceae	CLBJ	Strophostyles	Phaseoleae	CLBJ_035_R	Wise	TX	yes	33.32974	-97.5792	6/4/24	rhizosphere	Strophostyles	Phaseoleae	yes	Ensifer	Ensifer_sp	86.252	69.3079	0	878
CLBJ-26-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	CLBJ-26-1-Ro	D11	Strophostyles leiosperma	9/18/24	0	0	Quarter	CLBJ-26	ethanol	root	Fabaceae	CLBJ	Strophostyles	Phaseoleae	CLBJ_035_R	Wise	TX	yes	33.32974	-97.5792	6/4/24	root	Strophostyles	Phaseoleae	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	86.265	83.2497	0	939
DSNY-GARE-35-1-Rh|nifH|consensus50|pass_single_dominant	DSNY-GARE-35-1-Rh	D03	Galactia regularis cf sp.	9/18/24	0	0	Quarter	DSNY-GARE-35	dry	rhizosphere	Fabaceae	DSNY	Galactia	Diocleae	DSNY_006	Osceola	Florida	yes	NA	NA	20240430	rhizosphere	Galactia	Diocleae	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	87.59	83.2497	0	981
DSNY-CRMA-35-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-CRMA-35-1-Rh	D03	Crotalaria maritima	9/18/24	0	0	Quarter	DSNY-CRMA-35	dry	rhizosphere	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_001	Osceola	Florida	yes	NA	NA	20240402	rhizosphere	Crotalaria	Crotalarieae	yes	Microvirga	Microvirga_lotononidis	86.01	82.4473	0	922
CLBJ-27-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	CLBJ-27-1-Rh	D11	Desmanthus illinoiensis	9/18/24	0	0	Quarter	CLBJ-27	ethanol	rhizosphere	Fabaceae	CLBJ	Desmanthus	Mimosoideae	CLBJ_035_R	Wise	TX	yes	33.32974	-97.5792	6/4/24	rhizosphere	Desmanthus	Mimosoideae	yes	Microvirga	Microvirga_lotononidis	85.888	82.4473	0	915
JERC-41-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-41-2-Rh	D03	Indigofera hirsuta	3/3/25	0	0	Quarter	JERC-41	NA	rhizosphere	Fabaceae	JERC	Indigofera	Indigofereae	JERC_003	Baker County	Georgia	no	31.19648	-84.474471	20240604	rhizosphere	Indigofera	Indigofereae	no	Microvirga	Microvirga_lotononidis	85.47	82.1464	0	935
OSBS-25-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	OSBS-25-1-Rh	D03	Tephrosia virginiana	3/26/25	0	0	Quarter	OSBS-25	dry	rhizosphere	Fabaceae	OSBS	Tephrosia	Millettieae	OSBS_031	Putnam	FL	yes	NA	NA	20240611	rhizosphere	Tephrosia	Millettieae	yes	Microvirga	Microvirga_lotononidis	86.618	82.4473	0	950
CLBJ-46-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	CLBJ-46-1-Ro	D11	Galactia volubilis	4/10/25	0	0	Quarter	CLBJ-46	ethanol	root	Fabaceae	CLBJ	Galactia	Diocleae	CLBJ_034	Wise	TX	yes	33.23658	-97.34089	9/4/24	root	Galactia	Diocleae	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	81.583	69.7091	0	704
DELA-28-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	DELA-28-Rh	D08	Albizia julibrissin	4/4/25	0.097	4.656	Quarter	DELA-28	NA	rhizosphere	Fabaceae	DELA	Albizia	Mimosoideae	DELA_038	Green County	AL	no	32.55372	-87.81008	8/15/24	rhizosphere	Albizia	Mimosoideae	no	Burkholderia	Burkholderia_vietnamiensis	81.677	83.7513	0	826
LAJA-20-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	LAJA-20-1-Rh	D04	Alysicarpus vaginalis	3/19/25	0.053	2.544	Quarter	LAJA-20	dry	rhizosphere	Fabaceae	LAJA	Alysicarpus	Desmodieae	LAJA_019	LAJA	P.R	yes	18.03193	-67.07056	10/2/24	rhizosphere	Alysicarpus	Desmodieae	yes	Microvirga	Microvirga_lotononidis	78.007	82.5476	0	732
LAJA-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	LAJA-3-1-Rh	D04	Albizia sp.	3/26/25	0.1085	5.208	Quarter	LAJA-3	dry	rhizosphere	Fabaceae	LAJA	Albizia	Mimosoideae	LAJA_015	LAJA	P.R	no	18.034464	-67.066822	8/21/24	rhizosphere	Albizia	Mimosoideae	no	Bradyrhizobium	Bradyrhizobium_sp._PUT101	81.741	82.9488	0	841
DELA-2-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	DELA-2-2-Rh	D08	Lespedeza cuneata	2/26/25	0.2215	10.632	Quarter	DELA-2	dry	rhizosphere	Fabaceae	DELA	Lespedeza	Desmodieae	DELA_008	Green County	AL	no	32.539186	-87.81292	7/24/24	rhizosphere	Lespedeza	Desmodieae	no	Microvirga	Microvirga_sp._RSM25	84.409	82.347	0	878
LAJA-2-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	LAJA-2-2-Rh	D04	Mimosa pudica	4/4/25	0.085	4.08	Quarter	LAJA-2	NA	rhizosphere	Fabaceae	LAJA	Mimosa	Mimosoideae	LAJA_002	LAJA	P.R	yes	18.035349	-67.073331	8/21/24	rhizosphere	Mimosa	Mimosoideae	yes	Burkholderia	Burkholderia_vietnamiensis	82.959	84.7543	0	917
DSNY-95-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-95-Ro	D03	Galactia elliottii	2/19/25	0	0	Quarter	DSNY-95	dry	root	Fabaceae	DSNY	Galactia	Diocleae	DSNY_010	Osceola	Florida	yes	NA	NA	20241023	root	Galactia	Diocleae	yes	Bradyrhizobium	Bradyrhizobium_sp._PUT101	82.63	83.1494	0	898
LAJA-11-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	LAJA-11-3-Rh	D04	Calopogonium sp.	3/19/25	0.1025	4.92	Quarter	LAJA-11	dry	rhizosphere	Fabaceae	LAJA	Calopogonium	Phaseoleae	LAJA_009	LAJA	P.R	yes	18.03228	-67.06922	10/2/24	rhizosphere	Calopogonium	Phaseoleae	yes	Burkholderia	Burkholderia_vietnamiensis	81.579	83.8516	0	863
LAJA-12-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	LAJA-12-1-Ro	D04	Desmodium incanum	3/19/25	0.3175	15.24	Quarter	LAJA-12	dry	root	Fabaceae	LAJA	Desmodium	Desmodieae	LAJA_074	LAJA	P.R	yes	18.02179	-67.09295	10/2/24	root	Desmodium	Desmodieae	yes	Burkholderia	Burkholderia_vietnamiensis	82.367	84.7543	0	891
LAJA-14-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	LAJA-14-1-Ro	D04	Macroptilium lathyroides	3/19/25	0.5825	27.96	Quarter	LAJA-14	dry	root	Fabaceae	LAJA	Macroptilium	Phaseoleae	LAJA_019	LAJA	P.R	yes	18.03182	-67.07067	10/2/24	root	Macroptilium	Phaseoleae	yes	Burkholderia	Burkholderia_vietnamiensis	84.034	71.6148	0	791
SCBI-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	SCBI-7-1-Rh	D02	Trifolium repens	4/24/25	0.2655	12.744	Quarter	SCBI-7	ethanol	rhizosphere	Fabaceae	SCBI	Trifolium	Trifolieae	SCBI-062	Warren	VA	no	38.895336	-78.138062	6/26/24	rhizosphere	Trifolium	Trifolieae	no	Mesorhizobium	Mesorhizobium_sp._WSM4083	79.298	82.8485	0	749
LAJA-17-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	LAJA-17-1-Ro	D04	Macroptilium lathyroides	3/19/25	0.06	2.88	Quarter	LAJA-17	dry	root	Fabaceae	LAJA	Macroptilium	Phaseoleae	LAJA_074	LAJA	P.R	yes	18.022048	-67.093327	10/2/24	root	Macroptilium	Phaseoleae	yes	Burkholderia	Burkholderia_vietnamiensis	84.174	71.6148	0	839
DELA-28-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	DELA-28-Ro	D08	Albizia julibrissin	4/4/25	0.5045	24.216	Quarter	DELA-28	NA	root	Fabaceae	DELA	Albizia	Mimosoideae	DELA_038	Green County	AL	no	32.55372	-87.81008	8/15/24	root	Albizia	Mimosoideae	no	Bradyrhizobium	Bradyrhizobium_sp._PUT101	82.367	83.0491	0	852
LAJA-17-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	LAJA-17-1-Rh	D04	Macroptilium lathyroides	3/19/25	0.077	3.696	Quarter	LAJA-17	dry	rhizosphere	Fabaceae	LAJA	Macroptilium	Phaseoleae	LAJA_074	LAJA	P.R	yes	18.022048	-67.093327	10/2/24	rhizosphere	Macroptilium	Phaseoleae	yes	Burkholderia	Burkholderia_vietnamiensis	81.915	84.8546	0	887
LAJA-19-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	LAJA-19-2-Rh	D04	Desmodium triflorum	3/19/25	1.265	60.72	Quarter	LAJA-19	dry	rhizosphere	Fabaceae	LAJA	Desmodium	Desmodieae	LAJA_009	LAJA	P.R	yes	18.03202	-67.0691	10/2/24	rhizosphere	Desmodium	Desmodieae	yes	Burkholderia	Burkholderia_vietnamiensis	83.31	71.5145	0	804
