DATASET_GRADIENT
SEPARATOR TAB
DATASET_LABEL	BLAST percent identity
NOGP-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.8710
WOOD-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.0290
HEAL-2-1-Rh|nifH|consensus50|pass_single_dominant	85.2830
NOGP-3-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.3530
WOOD-6-1-Rh|nifH|consensus50|pass_single_dominant	86.3690
WOOD-11-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.4500
OSBS-104-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.4740
DSNY-CRMA-33-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.6450
HEAL-1-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.6450
JERC-135-3-Rh|nifH|consensus50|pass_single_dominant	86.5690
WOOD-12-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.1280
DCFS-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.2490
DCFS-8-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.2490
JERC-132-3-Rh|nifH|consensus50|pass_single_dominant	86.8200
WOOD-4-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.4900
CLBJ-40-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9060
OSBS-110-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.7660
WOOD-9-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.4930
TALL-73-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	80.7230
YELL-5-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.4390
JERC-100-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.0770
JERC-91-1-Rh|nifH|consensus50|pass_single_dominant	83.1950
NOGP-4-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.4040
HEAL-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3530
JERC-139-5-No|nifH|consensus50|pass_mixed_possible_multitemplate	87.6960
JERC-158-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.1630
TALL-69-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.6960
JERC-54-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.8520
SCBI-12-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.8360
SCBI-9-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.2330
SJER-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1920
TALL-17-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.8520
DEJU-58-Rh|nifH|consensus50|pass_single_dominant	85.0420
SJER-5-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.4560
DSNY-92-1-Ro|nifH|consensus50|pass_single_dominant	83.9570
JERC-157-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.4040
TALL-30-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.9420
WOOD-3-2-Rh|nifH|consensus50|pass_single_dominant	87.6960
JERC-131-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1120
DSNY-2-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.5880
SERC-5-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	80.3400
SCBI-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.4340
TEAK-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.7660
DCFS-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.6420
SJER-1-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4180
CLBJ-39-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.7450
JERC-140-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.9830
DEJU-54-No|nifH|consensus50|pass_single_dominant	84.1600
JERC-140-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2720
JERC-149-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.1310
DSNY-88-1-Rh|nifH|consensus50|pass_single_dominant	88.3460
GRSM-4-2-Ro|nifH|consensus50|pass_single_dominant	82.6620
OSBS-97-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9060
MLBS-2-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.0810
TALL-18-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.0070
JERC-154-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.7610
NOGP-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.4700
TALL-29-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.1600
OSBS-37-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.6150
DCFS-7-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.6150
TALL-13-3-Ro|nifH|consensus50|pass_single_dominant	87.7130
TALL-15-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3940
TALL-24-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.6720
N38-2-D-Rh|nifH|consensus50|pass_single_dominant	87.1360
CLBJ-28-3-Rh|nifH|consensus50|pass_single_dominant	86.9830
DSNY-36-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9120
GUAN-2-Rh|nifH|consensus50|pass_single_dominant	87.1830
DSNY-GARE-35-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.3480
DEJU-22-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.7090
DSNY-31-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	90.1100
KONZ-13-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.4700
WOOD-8-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	88.5230
KONZ-12-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.2030
OSBS-21-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.4900
OSBS-28-1-No|nifH|consensus50|pass_single_dominant	87.6500
CPER-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	88.6450
DELA-22-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.7660
SCBI-13-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3330
JERC-197-1-No|nifH|consensus50|pass_single_dominant	87.7130
TOOL-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.5500
TOOL-6-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.3250
TOOL-5-No|nifH|consensus50|pass_single_dominant	86.8770
TOOL-7-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.7650
OAES-37-2-Rh|nifH|consensus50|pass_single_dominant	86.3250
TOOL-11-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.6120
TOOL-34-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.0810
CLBJ-35-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.6100
JERC-119-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.1280
OSBS-21-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.9890
DCFS-5-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.1310
JERC-161-Rh|nifH|consensus50|pass_single_dominant	85.6450
DCFS-6-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.1040
JERC-145-1-Rh|nifH|consensus50|pass_single_dominant	88.4430
OSBS-28-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.1830
JERC-173-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.7310
KONZ-16-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.0930
JERC-160-Rh|nifH|consensus50|pass_single_dominant	85.4170
JERC-30-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.7470
RMNP-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.4470
CLBJ-7-1-No|nifH|consensus50|pass_single_dominant	90.4760
CLBJ-8-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	89.7440
JERC-23-1-Ro|nifH|consensus50|pass_single_dominant	89.3770
OAES-27-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.7900
JERC-20-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.6100
OSBS-20-1-Ro|nifH|consensus50|pass_single_dominant	89.4990
DSNY-CRMA-35-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.6110
JERC-88-1-Rh|nifH|consensus50|pass_single_dominant	89.2380
DSNY-96-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.9780
TALL-30-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.8380
YELL-4-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.9150
ORNL-12-1-Ro|nifH|consensus50|pass_single_dominant	88.2780
DSNY-13-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.8880
OSBS-89-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.5500
TALL-31-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.3370
DSNY-64-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.9820
KONZ-14-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.0780
GUAN-5-Rh|nifH|consensus50|pass_single_dominant	87.8170
OSBS-37-1-Rh|nifH|consensus50|pass_single_dominant	87.2260
JERC-146-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.0770
JERC-138-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.8130
JERC-93-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.5250
DSNY-83-1-Rh|nifH|consensus50|pass_single_dominant	86.9720
DSNY-70-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.2490
JERC-156-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	88.1130
LENO-5-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.8750
JERC-DESM-74-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.1830
UNDE-5-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.8200
OAES-35-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.9350
OSBS-84-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.0960
OSBS-86-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.4930
OSBS-86-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.4960
LENO-5-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.4010
LENO-13-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.9820
DSNY-56-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.6800
DEJU-48-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.7140
DEJU-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2120
JERC-53-5-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.4900
DSNY-79-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.4850
JERC-170-Rh|nifH|consensus50|pass_single_dominant	85.4700
TOOL-5-Rh|nifH|consensus50|pass_single_dominant	88.6980
GUAN-7-1-Ro|nifH|consensus50|pass_single_dominant	83.7550
OSBS-82-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.7370
JERC-42-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.0060
LENO-2-1-Ro|nifH|consensus50|pass_single_dominant	87.6390
LENO-7-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.1600
DEJU-50-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.7610
GUAN-9-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.4390
OSBS-81-1-Rh|nifH|consensus50|pass_single_dominant	86.9720
TALL-50-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.9580
JERC-146-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.1310
JERC-99-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.3360
OSBS-36-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.5230
OSBS-41-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.1790
TALL-74-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.4390
DELA-30-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.7830
TALL-26-3-Rh|nifH|consensus50|pass_single_dominant	87.0620
DELA-33-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.4700
JERC-132-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.2830
JERC-169-Rh|nifH|consensus50|pass_single_dominant	87.2140
DELA-8-2-Rh|nifH|consensus50|pass_single_dominant	84.5970
BONA-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.7370
OSBS-35-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.7660
KONZ-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	88.0340
TALL-32-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.8130
KONZ-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	88.1560
KONZ-6-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.9580
DSNY-CRMA-33-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.7660
DSNY-GAEL-33-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.9350
KONZ-6-1-Rh|nifH|consensus50|pass_single_dominant	87.6960
GUAN-8-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.6450
KONZ-12-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.0930
CLBJ-24-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.3180
CLBJ-26-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.7840
CLBJ-26-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.2480
DSNY-GARE-35-1-Rh|nifH|consensus50|pass_single_dominant	87.5750
DSNY-CRMA-35-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.7310
CLBJ-27-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.9720
JERC-41-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.2830
OSBS-25-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.6180
CLBJ-46-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	78.7990
DELA-28-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.5350
LAJA-20-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	78.1210
LAJA-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.0140
DELA-2-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.2170
LAJA-2-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9590
DSNY-95-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6300
LAJA-11-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.5260
LAJA-12-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.3670
LAJA-14-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.2350
SCBI-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	80.5520
LAJA-17-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.1250
DELA-28-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.3390
LAJA-17-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.7750
LAJA-19-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	79.3100
TALL-72-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.1980
TALL-72-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.7500
ORNL-9-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.3020
DSNY-39-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.8950
LAJA-13-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.3370
LAJA-13-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	79.9290
JERC-204-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.2480
DSNY-18-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.8310
JERC-DEFL-31-5-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.0070
JERC-186-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.5600
DELA-22-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.7310
JERC-155-Rh|nifH|consensus50|pass_single_dominant	86.9720
TALL-2-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.5980
JERC-202-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.0340
JERC-CRRO-64-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.8010
JERC-48-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.9370
DELA-3-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.8360
JERC-183-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.3370
JERC-92-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.5250
JERC-CHNI-86-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.6960
DSNY-28-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.2480
JERC-DEFL-75-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.2480
OSBS-83-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.8170
GUAN-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.6100
DSNY-51-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.6450
DSNY-68-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.1630
DELA-17-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.3690
DELA-33-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.8520
DSNY-63-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.3730
TALL-69-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.8520
TALL-36-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.9220
CLBJ-49-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1470
TALL-43-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.0070
TALL-50-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.4040
TALL-44-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.8170
DELA-19-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.2140
DELA-11-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.0180
TALL-10-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.0070
TALL-16-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.4230
TALL-7-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.4230
DELA-19-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.7310
DELA-6-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.9370
TALL-8-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.4740
OSBS-66-1-Rh|nifH|consensus50|pass_single_dominant	88.4200
HEAL-14-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.0930
JERC-CRRO-70-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.7660
DELA-16-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.6800
TALL-40-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.3880
JERC-154-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.3250
KONZ-8-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.6180
JERC-164-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.7310
DEJU-55-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.8750
NOGP-7-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.1630
TOOL-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.6620
TOOL-7-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.3750
WOOD-1-1-Rh|nifH|consensus50|pass_single_dominant	86.6100
RMNP-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.4930
SCBI-13-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.2140
DSNY-58-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.5250
JERC-134-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.8360
JERC-204-1-No|nifH|consensus50|pass_single_dominant	88.2990
TOOL-8-Rh|nifH|consensus50|pass_single_dominant	87.4700
YELL-6-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.9220
DSNY-65-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	87.2140
JERC-177-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.9720
OSBS-59-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.8610
TOOL-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.6100
OSBS-28-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.1310
OSBS-29-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.7370
TALL-88-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.9150
DELA-1-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.1480
N39-2-D-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.8160
DSNY-83-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.2830
N38-2-D-No|nifH|consensus50|pass_single_dominant	86.0070
TALL-23-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.9220
TOOL-33-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.8940
TOOL-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.8350
OSBS-80-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.7610
DSNY-34-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3530
DSNY-86-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.8070
KONZ-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.8520
HEAL-8-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.2810
LAJA-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.4990
CLBJ-25-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	88.2990
CLBJ-27-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.6960
CLBJ-25-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.6960
DSNY-GARE-35-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.7830
LAJA-4-1-Rh|nifH|consensus50|pass_single_dominant	86.6100
DSNY-36-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.5550
OSBS-30-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.4010
CLBJ-25-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.9370
DSNY-89-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.8870
CLBJ-48-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.0960
ORNL-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.7660
JERC-RHTO-58-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.0070
JERC-45-5-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.2830
JERC-168-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.5600
JERC-175-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	88.5400
JERC-DEFL-31-5-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.3340
DSNY-90-Rh|nifH|consensus50|pass_single_dominant	85.3690
JERC-203-1-Rh|nifH|consensus50|pass_single_dominant	86.7310
DSNY-29-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.7480
DEJU-51-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.5090
DSNY-68-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	87.5750
TALL-48-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.6800
TOOL-6-No|nifH|consensus50|pass_mixed_possible_multitemplate	87.0930
DSNY-36-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.2830
DELA-21-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.4900
DSNY-83-5-No|nifH|consensus50|pass_mixed_possible_multitemplate	87.0930
DSNY-98-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.0710
DSNY-90-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1500
DELA-19-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.2480
DELA-23-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.2830
JERC-93-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.5230
JERC-202-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.9570
LAJA-5-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.8470
TALL-32-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.1280
TALL-2-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.2800
DELA-27-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.5600
TALL-37-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.8010
DELA-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.0170
CLBJ-16-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.3250
DEJU-40-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.8670
DSNY-69-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6300
DSNY-82-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.0490
LAJA-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1920
LENO-6-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.7150
UNDE-4-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.3880
YELL-1-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.6620
DSNY-24-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.5250
DSNY-24-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.2810
DSNY-44-1-No|nifH|consensus50|pass_single_dominant	85.9340
DSNY-57-No|nifH|consensus50|pass_single_dominant	86.1210
DSNY-90-No|nifH|consensus50|pass_single_dominant	85.0420
CLBJ-29-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.9720
DSNY-48-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.9720
JERC-CLMA-83-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.6450
JERC-STBI-72-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.2830
JERC-CLMA-73-2-Rh|nifH|consensus50|pass_single_dominant	86.1280
JERC-CLMA-73-2-Ro|nifH|consensus50|pass_single_dominant	87.9370
UKFS-3-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	88.0580
KONZ-11-1-Rh|nifH|consensus50|pass_single_dominant	88.5400
OSBS-82-1-Ro|nifH|consensus50|pass_single_dominant	88.1790
DSNY-38-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.1630
DSNY-43-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.9720
ORNL-24-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.8520
