sample_id	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	reference_coverage_percent	evalue	bitscore	closest_genus	blast_confidence	in_blast_table	tip_label_closest_taxon
BONA-8-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	84.42	828	83.0491	92.6174	0	982	Microvirga	low_or_uncertain	yes	BONA-8-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Microvirga_sp._KLBC_81 | 84.4% id | 83.0% qcov
DEJU-8-1-Rh|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._RIZ17|XXB69634.1	Mesorhizobium_sp._RIZ17	84.211	817	81.9458	91.387	0	935	Mesorhizobium	low_or_uncertain	yes	DEJU-8-1-Rh|nifH|consensus50|pass_single_dominant | closest: Mesorhizobium_sp._RIZ17 | 84.2% id | 81.9% qcov
KONZ-9-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	85.714	819	82.1464	91.6107	0	1109	Rhizobium	moderate_identity85_qcov70	yes	KONZ-9-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Rhizobium_azibense | 85.7% id | 82.1% qcov
TALL-63-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	87.713	822	82.4473	91.9463	0	1075	Microvirga	moderate_identity85_qcov70	yes	TALL-63-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Microvirga_sp._KLBC_81 | 87.7% id | 82.4% qcov
CLBJ-23-1-No|nifH|consensus50|pass_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	86.286	824	82.6479	92.17	0	990	Microvirga	moderate_identity85_qcov70	yes	CLBJ-23-1-No|nifH|consensus50|pass_single_dominant | closest: Microvirga_sp._KLBC_81 | 86.3% id | 82.6% qcov
JERC-160-Ro|nifH|consensus50|pass_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	87.302	819	82.1464	91.6107	0	1023	Rhizobium	moderate_identity85_qcov70	yes	JERC-160-Ro|nifH|consensus50|pass_single_dominant | closest: Rhizobium_azibense | 87.3% id | 82.1% qcov
OSBS-8-5-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	84.477	831	83.3501	92.953	0	993	Mesorhizobium	low_or_uncertain	yes	OSBS-8-5-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._AaZ16 | 84.5% id | 83.4% qcov
CLBJ-23-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_fredii_(Rhizobium_fredii)|XRN48363.1	Sinorhizobium_fredii_(Rhizobium_fredii)	85.507	828	83.0491	92.9293	0	1023	Sinorhizobium	moderate_identity85_qcov70	yes	CLBJ-23-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Sinorhizobium_fredii_(Rhizobium_fredii) | 85.5% id | 83.0% qcov
ORNL-17-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	84.522	827	82.9488	92.5056	0	994	Microvirga	low_or_uncertain	yes	ORNL-17-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Microvirga_sp._KLBC_81 | 84.5% id | 82.9% qcov
OSBS-68-1-Rh|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	86.61	829	83.1494	93.6723	0	1023	Bradyrhizobium	moderate_identity85_qcov70	yes	OSBS-68-1-Rh|nifH|consensus50|pass_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 86.6% id | 83.1% qcov
KONZ-14-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	81.785	829	83.1494	93.6723	0	927	Bradyrhizobium	low_or_uncertain	yes	KONZ-14-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_sp._PUT101 | 81.8% id | 83.1% qcov
TALL-33-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	85.766	822	82.4473	91.9463	0	1017	Microvirga	moderate_identity85_qcov70	yes	TALL-33-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Microvirga_lotononidis | 85.8% id | 82.4% qcov
TALL-5-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	86.618	822	82.4473	91.9463	0	1020	Microvirga	moderate_identity85_qcov70	yes	TALL-5-2-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Microvirga_sp._KLBC_81 | 86.6% id | 82.4% qcov
DELA-10-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	81.685	819	82.1464	91.6107	0	922	Mesorhizobium	low_or_uncertain	yes	DELA-10-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._WSM4083 | 81.7% id | 82.1% qcov
TALL-68-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	83.494	830	83.2497	92.8412	0	985	Microvirga	low_or_uncertain	yes	TALL-68-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Microvirga_lotononidis | 83.5% id | 83.2% qcov
DELA-22-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._RIZ17|XXB69634.1	Mesorhizobium_sp._RIZ17	81.084	830	83.2497	92.8412	0	909	Mesorhizobium	low_or_uncertain	yes	DELA-22-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._RIZ17 | 81.1% id | 83.2% qcov
JERC-AMFR-56-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	82.871	829	83.1494	93.6723	0	971	Bradyrhizobium	low_or_uncertain	yes	JERC-AMFR-56-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_sp._PUT101 | 82.9% id | 83.1% qcov
OSBS-18-5-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	82.254	834	83.651	93.2886	0	960	Mesorhizobium	low_or_uncertain	yes	OSBS-18-5-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._AaZ16 | 82.3% id | 83.7% qcov
DSNY-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.078	831	83.3501	92.953	0	1036	Mesorhizobium	moderate_identity85_qcov70	yes	DSNY-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._AaZ16 | 85.1% id | 83.4% qcov
DSNY-71-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	83.394	819	82.1464	91.6107	0	980	Microvirga	low_or_uncertain	yes	DSNY-71-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Microvirga_sp._RSM25 | 83.4% id | 82.1% qcov
JERC-123-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.569	819	82.1464	91.6107	0	1045	Mesorhizobium	moderate_identity85_qcov70	yes	JERC-123-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._AaZ16 | 86.6% id | 82.1% qcov
OSBS-4-3-Ro|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.647	828	83.0491	92.6174	0	1092	Mesorhizobium	moderate_identity85_qcov70	yes	OSBS-4-3-Ro|nifH|consensus50|pass_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 88.6% id | 83.0% qcov
ORNL-14-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	86.935	819	82.1464	91.6107	0	1053	Mesorhizobium	moderate_identity85_qcov70	yes	ORNL-14-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._WSM4083 | 86.9% id | 82.1% qcov
BLAN-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	82.173	819	82.1464	91.6107	0	931	Sinorhizobium	low_or_uncertain	yes	BLAN-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 82.2% id | 82.1% qcov
DCFS-1-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	85.312	817	81.9458	91.387	0	977	Sinorhizobium	moderate_identity85_qcov70	yes	DCFS-1-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 85.3% id | 81.9% qcov
OSBS-106-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	83.859	824	82.6479	92.17	0	1012	Microvirga	low_or_uncertain	yes	OSBS-106-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Microvirga_sp._KLBC_81 | 83.9% id | 82.6% qcov
TALL-70-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	85.226	819	82.1464	91.6107	0	1008	Microvirga	moderate_identity85_qcov70	yes	TALL-70-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Microvirga_lotononidis | 85.2% id | 82.1% qcov
RMNP-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	84.191	816	81.8455	91.2752	0	953	Sinorhizobium	low_or_uncertain	yes	RMNP-4-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 84.2% id | 81.8% qcov
OSBS-99-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	87.01	816	81.8455	91.2752	0	1081	Sinorhizobium	moderate_identity85_qcov70	yes	OSBS-99-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 87.0% id | 81.8% qcov
DSNY-85-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	84.681	816	81.8455	91.2752	0	985	Microvirga	low_or_uncertain	yes	DSNY-85-1-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Microvirga_sp._RSM25 | 84.7% id | 81.8% qcov
DCFS-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Ensifer_canadensis|UBI79453.1	Ensifer_canadensis	83.761	819	82.1464	91.6107	0	988	Ensifer	low_or_uncertain	yes	DCFS-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Ensifer_canadensis | 83.8% id | 82.1% qcov
TALL-22-Ro|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	83.516	819	82.1464	91.6107	0	920	Sinorhizobium	low_or_uncertain	yes	TALL-22-Ro|nifH|consensus50|pass_single_dominant | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 83.5% id | 82.1% qcov
DEJU-57-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	83.192	827	82.9488	93.4463	0	943	Bradyrhizobium	low_or_uncertain	yes	DEJU-57-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_sp._PUT101 | 83.2% id | 82.9% qcov
DSNY-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	84.699	830	83.2497	92.8412	0	988	Microvirga	low_or_uncertain	yes	DSNY-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Microvirga_sp._KLBC_81 | 84.7% id | 83.2% qcov
OSBS-103-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	81.127	816	81.8455	91.2752	0	867	Sinorhizobium	low_or_uncertain	yes	OSBS-103-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 81.1% id | 81.8% qcov
OSBS-38-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	85.158	822	82.4473	91.9463	0	976	Sinorhizobium	moderate_identity85_qcov70	yes	OSBS-38-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 85.2% id | 82.4% qcov
JERC-150-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	85.958	819	82.1464	91.6107	0	1021	Microvirga	moderate_identity85_qcov70	yes	JERC-150-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Microvirga_lotononidis | 86.0% id | 82.1% qcov
SCBI-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	83.456	816	81.8455	91.2752	0	956	Sinorhizobium	low_or_uncertain	yes	SCBI-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 83.5% id | 81.8% qcov
WOOD-3-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	86.691	819	82.1464	91.6107	0	1044	Sinorhizobium	moderate_identity85_qcov70	yes	WOOD-3-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 86.7% id | 82.1% qcov
OSBS-100-3-Rh|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	87.424	819	82.1464	91.6107	0	1030	Sinorhizobium	moderate_identity85_qcov70	yes	OSBS-100-3-Rh|nifH|consensus50|pass_single_dominant | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 87.4% id | 82.1% qcov
TEAK-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	88.2	822	82.4473	91.9463	0	1064	Sinorhizobium	moderate_identity85_qcov70	yes	TEAK-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 88.2% id | 82.4% qcov
OSBS-109-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	87.17	834	83.651	93.2886	0	1058	Microvirga	moderate_identity85_qcov70	yes	OSBS-109-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Microvirga_sp._KLBC_81 | 87.2% id | 83.7% qcov
TALL-29-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	82.367	828	83.0491	92.6174	0	989	Microvirga	low_or_uncertain	yes	TALL-29-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Microvirga_sp._KLBC_81 | 82.4% id | 83.0% qcov
TOOL-35-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	85.973	827	82.9488	92.5056	0	1021	Microvirga	moderate_identity85_qcov70	yes	TOOL-35-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Microvirga_sp._KLBC_81 | 86.0% id | 82.9% qcov
TALL-69-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	82.83	827	82.9488	92.5056	0	929	Microvirga	low_or_uncertain	yes	TALL-69-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Microvirga_sp._KLBC_81 | 82.8% id | 82.9% qcov
YELL-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	85.104	819	82.1464	91.6107	0	985	Microvirga	moderate_identity85_qcov70	yes	YELL-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Microvirga_lotononidis | 85.1% id | 82.1% qcov
NOGP-5-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	82.418	819	82.1464	91.6107	0	959	Sinorhizobium	low_or_uncertain	yes	NOGP-5-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 82.4% id | 82.1% qcov
HEAL-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	81.807	819	82.1464	91.6107	0	869	Sinorhizobium	low_or_uncertain	yes	HEAL-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 81.8% id | 82.1% qcov
WOOD-1-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	83.82	822	82.4473	91.9463	0	997	Sinorhizobium	low_or_uncertain	yes	WOOD-1-1-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 83.8% id | 82.4% qcov
TALL-67-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	84.439	829	83.1494	93.6723	0	968	Bradyrhizobium	low_or_uncertain	yes	TALL-67-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_sp._PUT101 | 84.4% id | 83.1% qcov
HEAL-5-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	81.074	819	82.1464	91.6107	0	864	Mesorhizobium	low_or_uncertain	yes	HEAL-5-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._WSM4083 | 81.1% id | 82.1% qcov
CPER-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	87.546	819	82.1464	91.6107	0	1095	Sinorhizobium	moderate_identity85_qcov70	yes	CPER-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 87.5% id | 82.1% qcov
NOGP-4-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	84.069	816	81.8455	91.2752	0	1021	Sinorhizobium	low_or_uncertain	yes	NOGP-4-1-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 84.1% id | 81.8% qcov
NOGP-6-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	86.081	819	82.1464	91.6107	0	992	Sinorhizobium	moderate_identity85_qcov70	yes	NOGP-6-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 86.1% id | 82.1% qcov
RMNP-4-Rh|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	87.093	829	83.1494	93.6723	0	1022	Bradyrhizobium	moderate_identity85_qcov70	yes	RMNP-4-Rh|nifH|consensus50|pass_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 87.1% id | 83.1% qcov
JERC-129-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	85.645	829	83.1494	93.6723	0	999	Bradyrhizobium	moderate_identity85_qcov70	yes	JERC-129-4-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_sp._PUT101 | 85.6% id | 83.1% qcov
DEJU-60-Rh|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	84.801	829	83.1494	93.6723	0	968	Bradyrhizobium	low_or_uncertain	yes	DEJU-60-Rh|nifH|consensus50|pass_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 84.8% id | 83.1% qcov
WOOD-10-1-Ro|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	85.042	829	83.1494	93.6723	0	975	Bradyrhizobium	moderate_identity85_qcov70	yes	WOOD-10-1-Ro|nifH|consensus50|pass_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 85.0% id | 83.1% qcov
DEJU-63-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	84.68	829	83.1494	93.6723	0	975	Bradyrhizobium	low_or_uncertain	yes	DEJU-63-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_sp._PUT101 | 84.7% id | 83.1% qcov
WOOD-5-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	85.645	829	83.1494	93.6723	0	1019	Bradyrhizobium	moderate_identity85_qcov70	yes	WOOD-5-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_sp._PUT101 | 85.6% id | 83.1% qcov
HEAL-6-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	82.63	829	83.1494	93.6723	0	928	Bradyrhizobium	low_or_uncertain	yes	HEAL-6-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_sp._PUT101 | 82.6% id | 83.1% qcov
TALL-24-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	82.992	829	83.1494	93.6723	0	939	Bradyrhizobium	low_or_uncertain	yes	TALL-24-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_sp._PUT101 | 83.0% id | 83.1% qcov
TALL-21-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	81.387	822	82.4473	91.9463	0	873	Sinorhizobium	low_or_uncertain	yes	TALL-21-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 81.4% id | 82.4% qcov
NOGP-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	82.871	829	83.1494	93.6723	0	951	Bradyrhizobium	low_or_uncertain	yes	NOGP-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_sp._PUT101 | 82.9% id | 83.1% qcov
WOOD-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	86.029	816	81.8455	91.2752	0	987	Microvirga	moderate_identity85_qcov70	yes	WOOD-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Microvirga_lotononidis | 86.0% id | 81.8% qcov
HEAL-2-1-Rh|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	85.283	829	83.1494	93.6723	0	990	Bradyrhizobium	moderate_identity85_qcov70	yes	HEAL-2-1-Rh|nifH|consensus50|pass_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 85.3% id | 83.1% qcov
NOGP-3-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	82.353	816	81.8455	91.2752	0	897	Sinorhizobium	low_or_uncertain	yes	NOGP-3-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 82.4% id | 81.8% qcov
