DATASET_GRADIENT
SEPARATOR TAB
DATASET_LABEL	BLAST query coverage
NOGP-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
WOOD-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
HEAL-2-1-Rh|nifH|consensus50|pass_single_dominant	83.1494
NOGP-3-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
WOOD-6-1-Rh|nifH|consensus50|pass_single_dominant	83.1494
WOOD-11-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.3440
OSBS-104-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-CRMA-33-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
HEAL-1-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-135-3-Rh|nifH|consensus50|pass_single_dominant	82.1464
WOOD-12-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DCFS-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DCFS-8-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-132-3-Rh|nifH|consensus50|pass_single_dominant	82.9488
WOOD-4-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
CLBJ-40-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OSBS-110-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
WOOD-9-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
TALL-73-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
YELL-5-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-100-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-91-1-Rh|nifH|consensus50|pass_single_dominant	84.7543
NOGP-4-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
HEAL-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-139-5-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-158-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-69-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-54-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
SCBI-12-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
SCBI-9-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
SJER-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
TALL-17-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DEJU-58-Rh|nifH|consensus50|pass_single_dominant	83.1494
SJER-5-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
DSNY-92-1-Ro|nifH|consensus50|pass_single_dominant	83.1494
JERC-157-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-30-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
WOOD-3-2-Rh|nifH|consensus50|pass_single_dominant	83.1494
JERC-131-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-2-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
SERC-5-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
SCBI-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
TEAK-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DCFS-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
SJER-1-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
CLBJ-39-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
JERC-140-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
DEJU-54-No|nifH|consensus50|pass_single_dominant	82.9488
JERC-140-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-149-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
DSNY-88-1-Rh|nifH|consensus50|pass_single_dominant	80.0401
GRSM-4-2-Ro|nifH|consensus50|pass_single_dominant	82.1464
OSBS-97-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
MLBS-2-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
TALL-18-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-154-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
NOGP-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
TALL-29-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
OSBS-37-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DCFS-7-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
TALL-13-3-Ro|nifH|consensus50|pass_single_dominant	82.4473
TALL-15-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
TALL-24-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
N38-2-D-Rh|nifH|consensus50|pass_single_dominant	82.6479
CLBJ-28-3-Rh|nifH|consensus50|pass_single_dominant	82.4473
DSNY-36-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
GUAN-2-Rh|nifH|consensus50|pass_single_dominant	82.9488
DSNY-GARE-35-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DEJU-22-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
DSNY-31-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
KONZ-13-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
WOOD-8-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
KONZ-12-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OSBS-21-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
OSBS-28-1-No|nifH|consensus50|pass_single_dominant	83.6510
CPER-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DELA-22-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
SCBI-13-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
JERC-197-1-No|nifH|consensus50|pass_single_dominant	82.4473
TOOL-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
TOOL-6-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
TOOL-5-No|nifH|consensus50|pass_single_dominant	82.5476
TOOL-7-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
OAES-37-2-Rh|nifH|consensus50|pass_single_dominant	82.1464
TOOL-11-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.6510
TOOL-34-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
CLBJ-35-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-119-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
OSBS-21-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	80.9428
DCFS-5-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
JERC-161-Rh|nifH|consensus50|pass_single_dominant	82.4473
DCFS-6-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-145-1-Rh|nifH|consensus50|pass_single_dominant	82.4473
OSBS-28-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-173-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
KONZ-16-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-160-Rh|nifH|consensus50|pass_single_dominant	81.8455
JERC-30-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
RMNP-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
CLBJ-7-1-No|nifH|consensus50|pass_single_dominant	82.1464
CLBJ-8-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-23-1-Ro|nifH|consensus50|pass_single_dominant	82.1464
OAES-27-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-20-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	80.1404
OSBS-20-1-Ro|nifH|consensus50|pass_single_dominant	82.1464
DSNY-CRMA-35-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-88-1-Rh|nifH|consensus50|pass_single_dominant	82.9488
DSNY-96-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.6449
TALL-30-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
YELL-4-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
ORNL-12-1-Ro|nifH|consensus50|pass_single_dominant	82.1464
DSNY-13-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
OSBS-89-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
TALL-31-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
DSNY-64-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
KONZ-14-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
GUAN-5-Rh|nifH|consensus50|pass_single_dominant	83.1494
OSBS-37-1-Rh|nifH|consensus50|pass_single_dominant	82.4473
JERC-146-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-138-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-93-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-83-1-Rh|nifH|consensus50|pass_single_dominant	83.1494
DSNY-70-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-156-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
LENO-5-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
JERC-DESM-74-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
UNDE-5-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
OAES-35-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OSBS-84-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
OSBS-86-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OSBS-86-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
LENO-5-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
LENO-13-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DSNY-56-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DEJU-48-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DEJU-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
JERC-53-5-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
DSNY-79-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
JERC-170-Rh|nifH|consensus50|pass_single_dominant	82.1464
TOOL-5-Rh|nifH|consensus50|pass_single_dominant	81.6449
GUAN-7-1-Ro|nifH|consensus50|pass_single_dominant	83.3501
OSBS-82-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-42-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
LENO-2-1-Ro|nifH|consensus50|pass_single_dominant	81.1434
LENO-7-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
DEJU-50-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
GUAN-9-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
OSBS-81-1-Rh|nifH|consensus50|pass_single_dominant	83.1494
TALL-50-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-146-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
JERC-99-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
OSBS-36-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
OSBS-41-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
TALL-74-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DELA-30-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
TALL-26-3-Rh|nifH|consensus50|pass_single_dominant	82.9488
DELA-33-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-132-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-169-Rh|nifH|consensus50|pass_single_dominant	83.1494
DELA-8-2-Rh|nifH|consensus50|pass_single_dominant	83.3501
BONA-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OSBS-35-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
KONZ-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
TALL-32-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
KONZ-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
KONZ-6-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DSNY-CRMA-33-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-GAEL-33-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
KONZ-6-1-Rh|nifH|consensus50|pass_single_dominant	83.1494
GUAN-8-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
KONZ-12-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
CLBJ-24-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
CLBJ-26-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
CLBJ-26-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-GARE-35-1-Rh|nifH|consensus50|pass_single_dominant	83.1494
DSNY-CRMA-35-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
CLBJ-27-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-41-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
OSBS-25-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
CLBJ-46-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
DELA-28-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.6510
LAJA-20-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.3531
LAJA-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.6510
DELA-2-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
LAJA-2-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.7543
DSNY-95-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
LAJA-11-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.1525
LAJA-12-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.7543
LAJA-14-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.4534
SCBI-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.5507
LAJA-17-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.5567
DELA-28-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.0522
LAJA-17-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.7543
LAJA-19-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.2618
TALL-72-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-72-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
ORNL-9-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.7543
DSNY-39-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.8516
LAJA-13-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
LAJA-13-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.4534
JERC-204-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-18-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
JERC-DEFL-31-5-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-186-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DELA-22-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-155-Rh|nifH|consensus50|pass_single_dominant	83.1494
TALL-2-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.8485
JERC-202-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.5507
JERC-CRRO-64-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-48-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DELA-3-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-183-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
JERC-92-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-CHNI-86-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-28-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-DEFL-75-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
OSBS-83-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
GUAN-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-51-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-68-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DELA-17-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DELA-33-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-63-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
TALL-69-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
TALL-36-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
CLBJ-49-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-43-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-50-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-44-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DELA-19-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DELA-11-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.3531
TALL-10-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-16-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-7-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DELA-19-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DELA-6-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-8-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
OSBS-66-1-Rh|nifH|consensus50|pass_single_dominant	83.1494
HEAL-14-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-CRRO-70-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DELA-16-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-40-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-154-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
KONZ-8-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
JERC-164-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DEJU-55-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
NOGP-7-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TOOL-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
TOOL-7-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
WOOD-1-1-Rh|nifH|consensus50|pass_single_dominant	83.1494
RMNP-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
SCBI-13-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-58-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-134-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-204-1-No|nifH|consensus50|pass_single_dominant	83.1494
TOOL-8-Rh|nifH|consensus50|pass_single_dominant	82.4473
YELL-6-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-65-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-177-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
OSBS-59-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
TOOL-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
OSBS-28-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
OSBS-29-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
TALL-88-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
DELA-1-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.5476
N39-2-D-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
DSNY-83-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
N38-2-D-No|nifH|consensus50|pass_single_dominant	83.1494
TALL-23-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TOOL-33-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.4504
TOOL-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.8485
OSBS-80-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DSNY-34-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-86-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
KONZ-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
HEAL-8-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
LAJA-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
CLBJ-25-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
CLBJ-27-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
CLBJ-25-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-GARE-35-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
LAJA-4-1-Rh|nifH|consensus50|pass_single_dominant	83.1494
DSNY-36-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
OSBS-30-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
CLBJ-25-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-89-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
CLBJ-48-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
ORNL-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-RHTO-58-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-45-5-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-168-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-175-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-DEFL-31-5-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-90-Rh|nifH|consensus50|pass_single_dominant	82.9488
JERC-203-1-Rh|nifH|consensus50|pass_single_dominant	83.1494
DSNY-29-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.7452
DEJU-51-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-68-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-48-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TOOL-6-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-36-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DELA-21-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-83-5-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-98-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.2528
DSNY-90-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DELA-19-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DELA-23-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-93-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
JERC-202-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
LAJA-5-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
TALL-32-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-2-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
DELA-27-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-37-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DELA-4-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.4534
CLBJ-16-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
DEJU-40-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.8485
DSNY-69-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-82-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
LAJA-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
LENO-6-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
UNDE-4-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
YELL-1-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
DSNY-24-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-24-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
DSNY-44-1-No|nifH|consensus50|pass_single_dominant	84.8546
DSNY-57-No|nifH|consensus50|pass_single_dominant	84.5537
DSNY-90-No|nifH|consensus50|pass_single_dominant	83.1494
CLBJ-29-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-48-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-CLMA-83-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-STBI-72-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-CLMA-73-2-Rh|nifH|consensus50|pass_single_dominant	83.1494
JERC-CLMA-73-2-Ro|nifH|consensus50|pass_single_dominant	83.1494
UKFS-3-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
KONZ-11-1-Rh|nifH|consensus50|pass_single_dominant	83.1494
OSBS-82-1-Ro|nifH|consensus50|pass_single_dominant	83.1494
DSNY-38-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-43-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
ORNL-24-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
